person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28,female,Bachelor,52981,6,MORTGAGE,10000,PERSONAL,11.12,0.19,9,608,no,0
28,male,High School,55134,6,RENT,7000,MEDICAL,13.43,0.13,7,688,no,0
25,male,Associate,41588,2,RENT,10000,MEDICAL,10.25,0.24,3,647,yes,0
24,male,Master,49174,6,RENT,7000,EDUCATION,11.34,0.14,2,619,no,0
25,male,High School,72821,1,MORTGAGE,14009,DEBTCONSOLIDATION,11.18,0.19,3,548,yes,0
29,male,Master,94182,6,RENT,9005,DEBTCONSOLIDATION,12.29,0.1,6,698,yes,0
25,male,Bachelor,37253,0,RENT,12000,DEBTCONSOLIDATION,10.95,0.32,6,674,no,1
28,female,Master,40419,0,RENT,3164,HOMEIMPROVEMENT,14.1,0.08,6,632,no,1
32,male,Associate,418649,9,MORTGAGE,25000,MEDICAL,11.83,0.06,8,569,yes,0
28,female,High School,37096,8,RENT,14800,HOMEIMPROVEMENT,11.14,0.4,7,686,no,1
28,male,High School,30901,5,RENT,5000,VENTURE,7.51,0.16,9,666,yes,0
26,female,Associate,37153,3,RENT,8000,EDUCATION,9.91,0.22,2,616,no,1
23,female,Associate,109442,2,MORTGAGE,10150,EDUCATION,11.97,0.09,3,623,yes,0
32,male,Associate,130586,8,MORTGAGE,12000,VENTURE,11.49,0.09,10,655,yes,0
29,female,High School,229092,8,RENT,7000,HOMEIMPROVEMENT,9.88,0.03,9,625,no,0
25,male,Bachelor,121010,7,MORTGAGE,4800,PERSONAL,7.14,0.04,3,625,yes,0
23,male,Associate,133563,0,RENT,7000,VENTURE,9.78,0.05,3,704,yes,0
21,male,Master,33984,0,RENT,7500,EDUCATION,6.76,0.22,4,557,no,0
29,female,Associate,54900,7,MORTGAGE,15000,PERSONAL,18.49,0.27,6,539,yes,0
27,female,Bachelor,53842,5,MORTGAGE,7000,VENTURE,6.89,0.13,7,678,yes,0
29,female,Associate,74773,6,MORTGAGE,10000,MEDICAL,18.09,0.13,9,604,no,1
32,male,High School,58907,10,OWN,3000,EDUCATION,5.79,0.05,7,628,yes,0
23,female,Associate,120911,0,MORTGAGE,8276,MEDICAL,11.83,0.07,3,594,yes,0
23,female,Associate,144823,2,MORTGAGE,10000,VENTURE,11.01,0.07,2,672,yes,0
48,male,High School,71868,23,RENT,20000,MEDICAL,16.46,0.28,19,634,no,1
29,female,Doctorate,51131,5,RENT,10000,EDUCATION,10.83,0.2,7,709,no,0
25,female,High School,61094,2,MORTGAGE,6400,VENTURE,8.32,0.1,4,610,no,0
48,female,Doctorate,86302,23,RENT,16000,PERSONAL,9.25,0.19,17,650,yes,0
22,male,High School,43307,0,RENT,8000,VENTURE,12.41,0.18,3,585,yes,0
39,male,Associate,115223,17,OWN,8000,HOMEIMPROVEMENT,12.69,0.07,14,675,yes,0
29,female,Master,37967,6,RENT,5000,DEBTCONSOLIDATION,9.63,0.13,8,677,no,0
33,male,High School,192955,8,MORTGAGE,22000,PERSONAL,10.75,0.11,8,673,yes,0
23,female,Associate,11470,2,RENT,2000,EDUCATION,10.65,0.17,2,672,no,1
22,male,Associate,51690,0,RENT,5000,MEDICAL,13.39,0.1,2,600,no,0
22,male,Associate,43068,0,OWN,9000,VENTURE,10,0.21,2,643,no,0
24,male,High School,132794,2,RENT,12500,DEBTCONSOLIDATION,9.62,0.09,4,703,yes,0
28,female,Associate,49018,4,MORTGAGE,19200,DEBTCONSOLIDATION,9.91,0.39,6,630,yes,0
23,female,High School,156961,2,MORTGAGE,15000,EDUCATION,12.87,0.1,4,669,no,0
25,male,Associate,62083,0,MORTGAGE,7600,DEBTCONSOLIDATION,12.23,0.12,3,583,yes,0
43,male,High School,166259,17,MORTGAGE,9902,EDUCATION,6.97,0.06,14,715,no,0
27,female,Associate,31700,4,RENT,3000,MEDICAL,10.64,0.09,8,628,no,0
28,female,Master,56326,6,MORTGAGE,6000,PERSONAL,10.92,0.11,5,641,yes,0
22,female,Bachelor,51319,0,RENT,10443,EDUCATION,10.22,0.2,4,580,yes,0
34,female,High School,51223,13,MORTGAGE,2000,MEDICAL,5.79,0.04,7,712,no,0
22,female,High School,36075,0,OWN,1800,MEDICAL,5.42,0.05,4,650,yes,0
24,female,High School,48805,3,RENT,7000,EDUCATION,11.34,0.14,2,649,no,0
24,female,Bachelor,46275,1,RENT,5600,DEBTCONSOLIDATION,6.62,0.12,4,703,yes,0
43,female,Bachelor,58391,21,RENT,15000,PERSONAL,12.42,0.26,12,735,no,1
24,female,Master,58037,4,RENT,12600,EDUCATION,11.83,0.22,2,590,yes,0
24,male,Master,38686,1,RENT,2174,PERSONAL,8.71,0.06,4,687,yes,0
23,male,Master,177269,1,MORTGAGE,24884,DEBTCONSOLIDATION,10.34,0.14,3,583,yes,0
34,female,Associate,48518,11,OWN,2000,EDUCATION,10.74,0.04,6,637,no,0
25,female,High School,127013,2,MORTGAGE,6000,EDUCATION,10.71,0.05,4,606,yes,0
22,female,High School,78873,2,MORTGAGE,8100,DEBTCONSOLIDATION,13.11,0.1,4,655,no,0
31,male,Bachelor,78654,4,RENT,3000,VENTURE,13.98,0.04,8,684,no,0
29,male,Bachelor,44110,4,RENT,12000,VENTURE,7.49,0.27,7,688,no,1
24,male,High School,150970,2,MORTGAGE,10000,VENTURE,9.36,0.07,2,558,yes,0
28,male,Bachelor,259694,9,MORTGAGE,21000,HOMEIMPROVEMENT,11.99,0.08,6,678,yes,0
22,female,Associate,18070,3,RENT,5518,EDUCATION,12.03,0.31,3,607,no,1
31,female,High School,70647,7,OWN,6420,VENTURE,7.51,0.09,8,631,yes,0
22,male,Master,110264,2,OWN,5000,PERSONAL,11.48,0.05,2,639,yes,0
36,male,Bachelor,53874,13,RENT,7000,EDUCATION,8,0.13,11,563,no,0
24,male,Bachelor,65535,0,MORTGAGE,1500,DEBTCONSOLIDATION,5.42,0.02,3,621,no,1
21,male,High School,67952,0,RENT,15000,HOMEIMPROVEMENT,16,0.22,4,569,no,1
23,male,Associate,30909,2,RENT,7200,EDUCATION,12.68,0.23,4,668,yes,0
24,male,Associate,29811,1,RENT,5000,DEBTCONSOLIDATION,7.96,0.17,3,691,no,0
32,male,Associate,35996,7,MORTGAGE,10000,MEDICAL,15.95,0.28,9,680,no,1
35,male,Master,43041,13,RENT,5000,MEDICAL,9.03,0.12,9,727,no,0
24,male,Bachelor,69325,3,MORTGAGE,19725,HOMEIMPROVEMENT,9.99,0.28,2,665,yes,0
44,male,Doctorate,58662,19,MORTGAGE,5000,HOMEIMPROVEMENT,12.78,0.09,15,728,yes,0
29,male,Bachelor,34559,6,RENT,4000,MEDICAL,6.92,0.12,7,523,yes,0
26,male,Associate,41930,0,RENT,10000,VENTURE,13.11,0.24,3,643,no,1
29,female,Associate,89806,6,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.13,9,535,yes,0
25,male,High School,102928,4,MORTGAGE,4000,MEDICAL,7.83,0.04,3,613,yes,0
23,female,Associate,68851,1,MORTGAGE,9800,MEDICAL,11.01,0.14,2,615,no,0
22,male,Master,94716,0,OWN,4000,PERSONAL,7.74,0.04,4,662,yes,0
28,female,Associate,42798,4,OWN,10000,EDUCATION,7.51,0.23,7,604,no,0
25,female,Bachelor,36967,3,RENT,3000,MEDICAL,11.01,0.08,4,506,yes,0
27,female,Bachelor,102957,2,RENT,7200,VENTURE,7.68,0.07,10,589,yes,0
28,male,Bachelor,39385,4,MORTGAGE,8000,DEBTCONSOLIDATION,9,0.2,5,693,yes,0
23,female,High School,85551,0,RENT,9600,VENTURE,7.9,0.11,4,684,no,0
29,male,High School,75214,8,RENT,15000,MEDICAL,15.95,0.2,8,677,no,1
28,male,Bachelor,68934,8,RENT,6000,VENTURE,7.75,0.09,6,613,yes,0
25,female,High School,101624,0,MORTGAGE,3500,PERSONAL,14.84,0.03,2,558,no,1
24,male,Bachelor,73096,2,RENT,1675,HOMEIMPROVEMENT,6.54,0.02,4,694,no,0
21,female,High School,22427,0,RENT,1500,DEBTCONSOLIDATION,12.87,0.07,4,642,yes,0
28,male,Master,73588,6,MORTGAGE,2650,HOMEIMPROVEMENT,9.88,0.04,10,654,no,0
22,male,Bachelor,55069,0,RENT,4000,EDUCATION,11.01,0.07,3,642,yes,0
23,female,High School,24076,0,RENT,5500,EDUCATION,17.93,0.23,3,652,no,1
27,female,Associate,75414,5,OWN,15000,EDUCATION,12.05,0.2,7,664,no,0
33,female,Bachelor,57849,10,RENT,21000,PERSONAL,11.01,0.36,8,680,no,1
24,female,High School,56777,2,MORTGAGE,16000,HOMEIMPROVEMENT,12.53,0.28,3,596,yes,0
31,female,High School,47671,7,RENT,2500,VENTURE,14.09,0.05,5,604,no,1
22,male,Bachelor,31134,0,OWN,6000,VENTURE,11.89,0.19,2,641,no,0
25,male,Associate,186005,5,MORTGAGE,12000,DEBTCONSOLIDATION,10.99,0.06,3,599,no,0
28,male,Doctorate,109102,5,OWN,20000,HOMEIMPROVEMENT,15.28,0.18,6,675,yes,0
27,female,Bachelor,45025,5,MORTGAGE,5500,DEBTCONSOLIDATION,13.57,0.12,8,690,yes,0
26,male,Bachelor,60947,1,MORTGAGE,5000,PERSONAL,9.32,0.08,2,584,yes,0
30,female,Master,180999,10,RENT,25000,DEBTCONSOLIDATION,12.53,0.14,6,627,no,0
27,male,Master,132711,2,RENT,18000,VENTURE,9.91,0.14,5,694,yes,0
26,male,High School,67062,2,MORTGAGE,6500,EDUCATION,11.29,0.1,3,600,yes,0
22,male,Associate,39337,3,RENT,15000,EDUCATION,9.88,0.38,4,670,no,1
26,male,Master,41807,2,RENT,6000,DEBTCONSOLIDATION,12.69,0.14,4,648,no,0
22,male,Bachelor,37025,4,RENT,6000,PERSONAL,15.65,0.16,2,656,no,1
51,female,Associate,114696,28,MORTGAGE,5000,PERSONAL,11.01,0.04,30,646,yes,0
25,male,Associate,53946,7,RENT,17500,EDUCATION,12.53,0.32,4,601,no,1
25,male,High School,45152,0,RENT,5000,EDUCATION,6.43,0.11,3,644,yes,0
26,male,Associate,58104,1,MORTGAGE,6000,HOMEIMPROVEMENT,14.61,0.1,3,672,no,1
26,male,Associate,41598,8,RENT,3300,PERSONAL,15.65,0.08,2,539,yes,0
34,female,Bachelor,93206,12,RENT,4800,VENTURE,7.14,0.05,7,638,no,0
34,male,Bachelor,73842,11,RENT,8500,PERSONAL,10.65,0.12,6,611,no,0
27,female,Bachelor,101031,7,RENT,20000,MEDICAL,16,0.2,5,583,no,1
24,female,Bachelor,88171,5,RENT,18598,HOMEIMPROVEMENT,8.51,0.21,2,709,no,1
28,male,Associate,30075,5,RENT,1500,MEDICAL,13.51,0.05,7,654,no,1
23,male,High School,61175,3,RENT,6000,PERSONAL,11.48,0.1,3,562,yes,0
26,female,Master,43295,4,MORTGAGE,2500,HOMEIMPROVEMENT,9.25,0.06,3,570,yes,0
22,male,Bachelor,44761,0,RENT,18725,VENTURE,6.54,0.42,3,667,no,1
24,male,Master,66009,1,RENT,20000,PERSONAL,16.06,0.3,3,653,no,1
30,female,Master,34533,6,RENT,12000,DEBTCONSOLIDATION,14.22,0.35,8,615,no,1
24,male,Bachelor,71872,1,MORTGAGE,8000,PERSONAL,6.54,0.11,4,677,yes,0
26,male,Associate,55169,3,RENT,11000,DEBTCONSOLIDATION,6.99,0.2,2,584,yes,0
25,female,High School,43243,1,RENT,10000,VENTURE,9.32,0.23,4,594,no,0
33,male,Bachelor,82405,11,MORTGAGE,5000,VENTURE,12.18,0.06,10,650,yes,0
24,female,High School,15320,0,OWN,2500,PERSONAL,12.69,0.16,4,596,no,1
24,female,High School,65420,4,RENT,2100,HOMEIMPROVEMENT,17.14,0.03,4,645,no,1
36,male,Bachelor,48946,14,OWN,14000,VENTURE,10.99,0.29,16,627,yes,0
27,male,Bachelor,75509,6,MORTGAGE,3600,VENTURE,7.14,0.05,9,589,yes,0
22,male,High School,60646,0,RENT,6000,MEDICAL,10.65,0.1,2,650,yes,0
25,female,High School,22393,1,RENT,4500,PERSONAL,13.99,0.2,2,649,no,1
29,male,High School,81236,10,MORTGAGE,10000,HOMEIMPROVEMENT,7.14,0.12,6,589,no,0
22,male,Master,36699,0,RENT,7000,DEBTCONSOLIDATION,16.49,0.19,3,638,no,1
34,female,Master,146288,10,MORTGAGE,12000,HOMEIMPROVEMENT,14.59,0.08,8,607,no,1
47,female,Doctorate,22823,23,RENT,1000,HOMEIMPROVEMENT,14.84,0.04,16,654,no,1
22,male,High School,120750,0,RENT,10000,VENTURE,10.65,0.08,2,630,no,0
31,female,Bachelor,43109,7,RENT,4000,VENTURE,10.65,0.09,5,642,yes,0
28,female,High School,129649,3,MORTGAGE,8000,HOMEIMPROVEMENT,6.76,0.06,9,648,no,0
26,female,Associate,180880,7,MORTGAGE,35000,MEDICAL,15.96,0.19,3,681,no,0
30,male,Associate,45520,10,RENT,10000,VENTURE,7.88,0.22,6,653,yes,0
27,male,Bachelor,53051,3,RENT,4200,MEDICAL,10.74,0.08,6,525,yes,0
26,male,Associate,120843,0,MORTGAGE,8000,MEDICAL,11.4,0.07,5,586,yes,0
26,female,Bachelor,83711,2,RENT,6200,EDUCATION,7.88,0.07,3,628,no,0
37,male,Associate,49028,17,RENT,5000,VENTURE,12.19,0.1,12,671,yes,0
23,male,Master,94501,1,RENT,9600,DEBTCONSOLIDATION,12.82,0.1,5,547,yes,0
25,female,Associate,60914,1,RENT,5109,PERSONAL,10.49,0.08,5,571,yes,0
27,female,Master,72733,6,OWN,24250,VENTURE,13.88,0.33,5,648,yes,0
23,female,Bachelor,61294,3,MORTGAGE,11400,VENTURE,7.29,0.19,2,692,no,0
25,female,High School,29491,1,RENT,7000,MEDICAL,11.01,0.24,2,575,yes,0
25,male,Bachelor,144554,1,MORTGAGE,15000,DEBTCONSOLIDATION,12.59,0.1,4,662,yes,0
22,female,High School,54493,0,MORTGAGE,15000,PERSONAL,13.57,0.28,4,565,no,0
23,male,Bachelor,29749,0,MORTGAGE,5600,EDUCATION,9.63,0.19,3,655,no,0
24,male,Associate,54760,2,MORTGAGE,4000,PERSONAL,11.01,0.07,2,680,yes,0
28,male,Associate,61228,7,MORTGAGE,18000,EDUCATION,13.49,0.29,7,664,yes,0
23,female,High School,109046,0,MORTGAGE,12000,EDUCATION,12.44,0.11,4,586,yes,0
36,male,High School,132794,9,MORTGAGE,16000,VENTURE,6.03,0.12,12,686,no,0
26,male,Bachelor,39332,6,RENT,6500,EDUCATION,12.14,0.17,4,577,yes,0
22,female,High School,59603,0,RENT,8000,PERSONAL,14.96,0.13,2,570,no,1
45,male,Associate,37619,22,MORTGAGE,1000,MEDICAL,15.23,0.03,11,689,no,0
22,male,Associate,59643,0,RENT,7500,PERSONAL,6.62,0.13,3,585,yes,0
26,female,High School,49206,3,RENT,3600,DEBTCONSOLIDATION,7.52,0.07,4,664,yes,0
26,female,Bachelor,120825,4,MORTGAGE,14000,VENTURE,10.67,0.12,7,634,no,0
29,female,Bachelor,53630,6,MORTGAGE,7000,VENTURE,11.01,0.13,8,689,no,0
23,female,High School,55381,2,RENT,9000,EDUCATION,9.79,0.16,3,592,no,0
22,female,Associate,51353,0,MORTGAGE,5400,VENTURE,6.03,0.11,3,575,no,0
25,male,High School,64408,4,MORTGAGE,16000,MEDICAL,12.53,0.25,2,603,yes,0
22,male,High School,55154,0,RENT,10481,VENTURE,7.33,0.19,2,653,no,0
34,male,Bachelor,61085,13,RENT,15000,HOMEIMPROVEMENT,12.72,0.25,9,661,yes,0
25,male,Bachelor,46139,2,RENT,7500,PERSONAL,8.32,0.16,4,663,no,0
22,male,Associate,112498,0,MORTGAGE,12000,MEDICAL,11.49,0.11,3,594,yes,0
26,male,Associate,47845,4,RENT,8000,DEBTCONSOLIDATION,15.85,0.17,5,669,no,1
35,female,Master,124416,9,RENT,9226,EDUCATION,15.98,0.07,11,594,no,1
22,male,Bachelor,62311,0,RENT,11000,EDUCATION,13.11,0.18,2,576,yes,0
25,male,Bachelor,193147,3,MORTGAGE,9000,EDUCATION,11.01,0.05,3,625,yes,0
25,male,Bachelor,21512,3,RENT,4964,HOMEIMPROVEMENT,6.95,0.23,3,602,no,1
30,male,Associate,94571,6,RENT,3000,VENTURE,11.97,0.03,6,564,yes,0
22,male,Associate,144913,4,MORTGAGE,5000,VENTURE,14.79,0.03,3,637,yes,0
27,female,Associate,223381,8,MORTGAGE,35000,MEDICAL,11.01,0.16,5,592,no,1
29,female,Bachelor,61239,8,RENT,6000,VENTURE,8.88,0.1,7,710,yes,0
23,female,High School,118819,2,MORTGAGE,14500,EDUCATION,8.94,0.12,3,656,no,0
57,male,Associate,94036,35,RENT,6625,VENTURE,7.66,0.07,29,694,no,0
25,female,Associate,35864,1,RENT,3000,MEDICAL,6.62,0.08,2,600,no,1
26,female,Associate,48670,5,RENT,7200,EDUCATION,10.51,0.15,5,611,yes,0
28,female,Bachelor,37245,7,RENT,12000,DEBTCONSOLIDATION,6.62,0.32,7,612,no,1
29,female,Associate,59010,3,RENT,10000,MEDICAL,10.62,0.17,9,651,no,0
26,male,Master,36582,2,RENT,1500,HOMEIMPROVEMENT,14.61,0.04,3,588,no,1
35,female,High School,120774,13,MORTGAGE,6000,EDUCATION,9.99,0.05,7,607,yes,0
24,male,Associate,51573,3,RENT,2000,PERSONAL,12.69,0.04,4,611,no,1
22,male,High School,38994,0,RENT,3200,PERSONAL,10.2,0.08,3,622,yes,0
27,male,Associate,87152,4,MORTGAGE,2600,EDUCATION,9.25,0.03,7,577,no,0
29,male,Bachelor,18196,7,RENT,1400,VENTURE,11.49,0.08,6,672,no,0
28,male,Associate,68165,7,MORTGAGE,8000,MEDICAL,11.93,0.12,5,589,no,1
26,male,Bachelor,35568,4,RENT,8000,EDUCATION,11.01,0.22,3,580,yes,0
27,male,High School,157245,6,MORTGAGE,15000,HOMEIMPROVEMENT,6.22,0.1,10,621,no,0
43,female,Associate,55872,21,RENT,5000,EDUCATION,10.38,0.09,15,581,no,1
39,male,High School,55553,17,RENT,10000,PERSONAL,16.29,0.18,15,597,yes,0
28,male,Doctorate,91252,0,RENT,20000,VENTURE,12.5,0.22,8,669,yes,0
34,female,Bachelor,61109,10,RENT,2400,VENTURE,11.01,0.04,9,661,no,0
24,male,High School,54948,1,MORTGAGE,6000,VENTURE,7.51,0.11,4,548,yes,0
22,female,Associate,58640,0,RENT,7200,EDUCATION,12.42,0.12,4,526,yes,0
23,male,Associate,31516,2,RENT,4000,VENTURE,12.65,0.13,3,576,yes,0
21,female,Bachelor,79356,0,MORTGAGE,13250,DEBTCONSOLIDATION,10.37,0.17,4,556,no,0
32,female,Associate,130699,10,RENT,15000,PERSONAL,10,0.11,9,655,no,0
26,male,Associate,152590,0,MORTGAGE,5700,PERSONAL,8.04,0.04,3,625,no,0
25,male,Bachelor,46958,3,MORTGAGE,10000,DEBTCONSOLIDATION,7.29,0.21,2,472,yes,0
26,female,High School,174979,5,MORTGAGE,25000,EDUCATION,11.28,0.14,5,607,yes,0
28,female,Master,117290,6,MORTGAGE,12000,VENTURE,8.49,0.1,5,654,yes,0
24,female,Associate,109188,1,RENT,15000,HOMEIMPROVEMENT,17.27,0.14,4,654,no,0
23,male,High School,82766,0,MORTGAGE,1000,EDUCATION,8,0.01,4,646,yes,0
27,female,Associate,198563,4,RENT,10000,PERSONAL,7.87,0.05,8,630,yes,0
22,female,Bachelor,71599,0,RENT,21000,PERSONAL,10.71,0.29,3,644,no,1
24,male,Master,48742,0,RENT,14097,MEDICAL,11.58,0.29,4,649,no,1
36,female,Master,64502,11,RENT,8000,MEDICAL,11.01,0.12,14,624,no,1
33,male,Bachelor,26353,9,OWN,7750,EDUCATION,11.83,0.29,6,702,yes,0
33,female,High School,37228,11,MORTGAGE,6500,DEBTCONSOLIDATION,11.95,0.17,8,618,no,0
23,male,Bachelor,36040,2,RENT,5950,VENTURE,7.66,0.17,2,623,yes,0
26,female,Associate,78013,3,RENT,10000,VENTURE,16.4,0.13,3,606,no,1
22,male,Bachelor,108077,0,MORTGAGE,20000,VENTURE,10.99,0.19,4,672,no,0
23,male,High School,102728,0,OWN,8000,PERSONAL,12.98,0.08,4,502,yes,0
22,female,High School,88250,0,MORTGAGE,7500,PERSONAL,11.01,0.08,2,561,no,1
27,male,Bachelor,115135,4,MORTGAGE,12000,PERSONAL,11,0.1,6,621,yes,0
32,female,Associate,46688,9,RENT,10000,MEDICAL,8.77,0.21,7,600,yes,0
22,male,High School,84798,0,MORTGAGE,9600,EDUCATION,15.37,0.11,2,635,no,0
25,male,Associate,97781,2,RENT,18000,PERSONAL,13.92,0.18,4,640,no,0
34,female,Associate,193036,10,MORTGAGE,23000,HOMEIMPROVEMENT,6.91,0.12,10,695,no,0
24,male,Associate,145280,6,OWN,15195,PERSONAL,12.59,0.1,3,693,no,0
36,female,Associate,51231,14,MORTGAGE,12000,HOMEIMPROVEMENT,11.01,0.23,15,650,no,0
24,female,Associate,66505,1,RENT,20000,HOMEIMPROVEMENT,16.88,0.3,4,619,no,1
47,male,Associate,225202,25,MORTGAGE,14000,HOMEIMPROVEMENT,8.9,0.06,16,649,yes,0
24,male,Bachelor,89495,6,RENT,5000,EDUCATION,15.27,0.06,4,657,no,1
30,male,High School,79076,10,RENT,4000,HOMEIMPROVEMENT,7.4,0.05,8,593,yes,0
25,male,High School,72843,2,MORTGAGE,14000,VENTURE,7.9,0.19,2,609,yes,0
27,male,Bachelor,101874,3,MORTGAGE,7212,VENTURE,10.92,0.07,10,644,yes,0
23,male,Associate,142058,4,MORTGAGE,15000,PERSONAL,6.03,0.11,4,610,yes,0
22,female,Master,48865,0,MORTGAGE,8000,PERSONAL,16,0.16,3,720,yes,0
28,female,Bachelor,75625,7,RENT,14000,VENTURE,10.99,0.19,10,647,no,0
31,female,Associate,52014,10,RENT,6500,MEDICAL,7.29,0.12,10,654,yes,0
25,female,High School,38246,4,RENT,4000,VENTURE,12.61,0.1,3,603,no,1
33,female,Bachelor,139205,11,MORTGAGE,10500,MEDICAL,13.49,0.08,9,572,yes,0
21,female,Master,49852,0,MORTGAGE,5700,DEBTCONSOLIDATION,12.99,0.11,4,678,yes,0
31,male,Associate,17749,10,RENT,3463,EDUCATION,12.27,0.2,6,633,no,1
22,male,Associate,58878,0,RENT,5000,DEBTCONSOLIDATION,11.02,0.08,3,629,no,0
22,female,High School,84080,0,RENT,6000,VENTURE,13.23,0.07,3,561,yes,0
45,male,High School,45076,22,OWN,2000,PERSONAL,7.51,0.04,16,664,no,0
25,female,Bachelor,50402,0,OWN,4000,VENTURE,6.76,0.08,3,652,yes,0
33,female,Associate,106585,10,MORTGAGE,14067,VENTURE,16.07,0.13,9,692,no,0
30,male,Bachelor,51400,6,RENT,11000,PERSONAL,10.44,0.21,10,514,yes,0
25,female,Associate,78839,4,RENT,5200,PERSONAL,9.99,0.07,3,591,yes,0
22,male,Master,37050,0,OWN,5125,EDUCATION,10,0.14,3,596,no,0
28,female,Associate,95645,9,MORTGAGE,2000,VENTURE,16,0.02,10,676,yes,0
25,male,High School,56451,0,RENT,20000,DEBTCONSOLIDATION,11.78,0.35,2,646,no,1
31,male,Bachelor,60840,7,MORTGAGE,16000,VENTURE,8.9,0.26,8,631,no,0
24,male,High School,94537,5,MORTGAGE,8000,DEBTCONSOLIDATION,13.22,0.08,2,606,no,0
31,female,High School,88680,11,MORTGAGE,6800,EDUCATION,7.74,0.08,8,705,no,0
47,male,Associate,37113,23,OWN,8000,EDUCATION,11.01,0.22,17,591,yes,0
24,female,High School,55122,5,RENT,4000,EDUCATION,13.56,0.07,3,672,no,0
23,female,Associate,60911,0,RENT,5297,EDUCATION,13.99,0.09,3,537,yes,0
31,male,High School,56938,12,MORTGAGE,8000,PERSONAL,13.04,0.14,6,539,yes,0
22,male,High School,80299,0,OWN,15000,VENTURE,14.79,0.19,3,605,yes,0
25,male,Associate,48695,5,RENT,1438,VENTURE,9.4,0.03,4,606,yes,0
23,female,Associate,114877,2,RENT,12000,DEBTCONSOLIDATION,11.71,0.1,3,578,yes,0
27,female,Associate,86469,4,MORTGAGE,9000,VENTURE,6.54,0.1,6,600,yes,0
27,female,Master,48830,0,RENT,6500,VENTURE,9.63,0.13,7,689,yes,0
34,male,Associate,101694,9,MORTGAGE,9250,PERSONAL,11.36,0.09,8,694,yes,0
28,male,High School,81262,6,RENT,5000,EDUCATION,12.47,0.06,10,613,no,0
23,male,Master,23821,4,OWN,2260,MEDICAL,11.61,0.09,4,620,yes,0
24,male,High School,126727,0,RENT,19000,HOMEIMPROVEMENT,12.29,0.15,2,582,yes,0
25,male,High School,48719,1,OWN,6000,EDUCATION,13.47,0.12,3,632,yes,0
24,male,Associate,96849,0,RENT,10000,EDUCATION,12.43,0.1,3,596,yes,0
22,male,Associate,44203,0,RENT,15000,VENTURE,13.85,0.34,3,630,no,1
26,female,Master,58361,4,MORTGAGE,10000,PERSONAL,5.79,0.17,3,603,no,0
30,male,High School,44372,6,MORTGAGE,15000,DEBTCONSOLIDATION,11.83,0.34,10,590,yes,0
23,male,Bachelor,96701,2,RENT,6475,PERSONAL,6.99,0.07,3,496,no,1
27,male,Master,168841,5,RENT,20000,EDUCATION,7.9,0.12,6,690,no,0
29,male,Associate,67035,7,MORTGAGE,5000,HOMEIMPROVEMENT,11.01,0.07,10,699,yes,0
26,female,Bachelor,26764,4,OWN,3000,VENTURE,6.76,0.11,2,642,no,0
28,male,Master,75528,3,RENT,12000,VENTURE,10.65,0.16,8,680,yes,0
30,male,Bachelor,58775,8,RENT,7200,EDUCATION,10.48,0.12,8,543,yes,0
30,female,Associate,178434,11,RENT,22200,EDUCATION,19.42,0.12,8,654,no,1
29,female,Bachelor,29790,6,RENT,10000,DEBTCONSOLIDATION,12.26,0.34,9,577,no,1
39,male,High School,48857,19,RENT,6000,EDUCATION,14.54,0.12,11,686,no,0
27,male,Bachelor,54726,4,MORTGAGE,4000,VENTURE,11.01,0.07,7,629,yes,0
26,female,Doctorate,120888,0,MORTGAGE,2700,PERSONAL,11.01,0.02,3,681,no,0
36,female,High School,180811,9,MORTGAGE,10000,EDUCATION,10.34,0.06,15,610,no,0
23,female,High School,44334,0,MORTGAGE,2000,EDUCATION,11.49,0.05,2,673,yes,0
32,female,High School,78223,8,MORTGAGE,19400,EDUCATION,13.11,0.25,10,686,no,1
26,female,Bachelor,162974,4,MORTGAGE,10000,VENTURE,17.26,0.06,5,589,yes,0
22,male,High School,61097,0,OWN,5000,VENTURE,14.26,0.08,4,562,yes,0
31,male,High School,48897,5,OWN,4000,HOMEIMPROVEMENT,14.35,0.08,9,624,yes,0
29,male,High School,67272,8,MORTGAGE,12625,VENTURE,7.9,0.19,6,568,no,0
23,male,Master,61236,0,MORTGAGE,16000,PERSONAL,11.83,0.26,2,550,yes,0
23,male,Bachelor,86146,0,MORTGAGE,9600,EDUCATION,7.51,0.11,4,666,no,0
30,male,Bachelor,41780,8,MORTGAGE,6000,VENTURE,14.96,0.14,6,642,no,1
31,male,Bachelor,107688,7,RENT,10000,MEDICAL,10.99,0.09,5,630,yes,0
26,male,Bachelor,67978,3,MORTGAGE,18200,PERSONAL,14.26,0.27,4,718,yes,0
29,female,Associate,55023,8,RENT,18250,MEDICAL,14.27,0.33,6,654,no,1
42,male,Bachelor,121124,20,MORTGAGE,5000,EDUCATION,14.26,0.04,12,634,yes,0
32,male,High School,65714,8,RENT,20000,VENTURE,11.11,0.3,7,653,no,1
25,male,Associate,75417,3,MORTGAGE,2074,EDUCATION,12.29,0.03,3,584,yes,0
23,female,Bachelor,36984,1,RENT,10300,PERSONAL,8.94,0.28,2,649,no,1
