person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26,male,Associate,210785,2,MORTGAGE,7500,EDUCATION,15.21,0.04,3,649,yes,0
31,male,Associate,132939,5,RENT,6000,DEBTCONSOLIDATION,6.99,0.05,6,549,yes,0
22,female,Associate,36213,0,RENT,10500,EDUCATION,9.99,0.29,3,581,no,1
22,female,Associate,58368,0,RENT,13000,MEDICAL,9.99,0.22,2,603,no,0
21,female,Bachelor,29507,0,RENT,6400,EDUCATION,10.95,0.22,3,655,yes,0
30,female,Master,35885,7,RENT,6000,PERSONAL,15.58,0.17,8,578,no,1
33,female,Bachelor,24046,10,RENT,8000,MEDICAL,7.66,0.33,6,586,no,1
30,male,Bachelor,180621,9,MORTGAGE,6000,PERSONAL,10.76,0.03,8,682,yes,0
23,male,High School,141899,0,MORTGAGE,15000,EDUCATION,6.03,0.11,3,607,yes,0
26,female,High School,102859,5,MORTGAGE,2568,EDUCATION,8.25,0.02,3,548,yes,0
40,male,High School,48238,21,OWN,10000,PERSONAL,7.29,0.21,11,691,no,0
23,male,High School,61999,0,MORTGAGE,4000,MEDICAL,9.14,0.06,4,577,yes,0
29,male,Bachelor,52912,4,OWN,4625,PERSONAL,5.42,0.09,6,642,yes,0
29,female,Bachelor,144889,8,OWN,8000,MEDICAL,11.11,0.06,10,627,no,0
27,male,Associate,52741,5,RENT,4900,VENTURE,9.91,0.09,5,679,no,0
28,female,High School,71410,10,MORTGAGE,8400,MEDICAL,13.57,0.12,9,635,yes,0
22,male,Master,76480,0,MORTGAGE,8950,PERSONAL,10.99,0.12,4,582,no,0
24,male,Master,63554,0,RENT,8000,EDUCATION,12.45,0.13,3,669,no,0
29,female,Associate,96963,7,MORTGAGE,16000,HOMEIMPROVEMENT,12.07,0.17,7,647,yes,0
41,male,Associate,35385,20,RENT,5000,VENTURE,7.52,0.14,13,649,yes,0
33,female,High School,44208,11,RENT,12283,VENTURE,7.7,0.28,9,654,no,1
26,male,Bachelor,96034,1,MORTGAGE,10000,EDUCATION,12.23,0.1,3,646,yes,0
37,male,Associate,51744,15,RENT,3600,MEDICAL,7.88,0.07,12,691,yes,0
27,female,Bachelor,27397,2,RENT,4000,EDUCATION,6.39,0.15,10,596,yes,0
25,male,Bachelor,166202,6,MORTGAGE,8000,PERSONAL,6.99,0.05,4,647,yes,0
28,male,Associate,132566,4,MORTGAGE,17000,VENTURE,6.03,0.13,7,617,yes,0
31,male,High School,120997,11,OWN,25000,HOMEIMPROVEMENT,13.43,0.21,9,635,no,0
30,female,Associate,84979,7,MORTGAGE,25000,MEDICAL,15.33,0.29,9,623,no,1
23,male,Bachelor,113045,0,MORTGAGE,20874,VENTURE,9.85,0.18,3,645,yes,0
25,female,Associate,97318,5,MORTGAGE,15500,MEDICAL,11.01,0.16,3,674,yes,0
25,male,High School,92412,1,MORTGAGE,20018,DEBTCONSOLIDATION,7.99,0.22,2,679,yes,0
25,female,Associate,91124,2,MORTGAGE,20000,VENTURE,10.62,0.22,3,507,yes,0
39,male,Associate,45392,16,RENT,5000,PERSONAL,11.01,0.11,17,508,yes,0
24,male,Associate,161487,1,RENT,25000,DEBTCONSOLIDATION,10.37,0.15,2,641,no,0
27,male,High School,58543,2,MORTGAGE,4300,DEBTCONSOLIDATION,12.69,0.07,7,653,yes,0
26,female,High School,29511,6,MORTGAGE,6000,HOMEIMPROVEMENT,10.99,0.2,4,578,no,0
27,male,Associate,41665,4,MORTGAGE,12000,VENTURE,6.13,0.29,5,537,yes,0
28,female,Bachelor,48954,5,MORTGAGE,3200,VENTURE,10.25,0.07,5,632,yes,0
26,male,Associate,36913,3,RENT,8000,EDUCATION,12.61,0.22,4,614,yes,0
25,male,Bachelor,130798,3,MORTGAGE,15000,VENTURE,6.62,0.11,2,663,no,0
29,male,Master,93932,6,OWN,1000,EDUCATION,7.37,0.01,9,646,no,0
26,male,Master,27236,5,RENT,10000,MEDICAL,14.59,0.37,2,603,no,1
32,male,High School,95940,12,MORTGAGE,7800,HOMEIMPROVEMENT,11.01,0.08,8,689,no,0
22,male,Bachelor,74491,1,RENT,6000,PERSONAL,11.01,0.08,4,629,yes,0
24,female,Bachelor,70120,6,MORTGAGE,10500,HOMEIMPROVEMENT,6.62,0.15,3,560,yes,0
22,female,Bachelor,82489,0,MORTGAGE,10000,PERSONAL,10.74,0.12,2,692,yes,0
23,female,High School,90810,2,OWN,12000,EDUCATION,12.49,0.13,4,666,yes,0
27,female,Associate,108247,2,MORTGAGE,4941,EDUCATION,12.51,0.05,6,670,no,0
33,female,Bachelor,53964,6,RENT,5000,DEBTCONSOLIDATION,10.12,0.09,8,625,no,0
25,male,Bachelor,25295,3,OWN,5650,PERSONAL,15.99,0.22,2,637,yes,0
22,female,Bachelor,151143,1,OTHER,10000,VENTURE,14.74,0.07,2,688,no,0
28,male,Associate,37639,5,RENT,7000,HOMEIMPROVEMENT,14.96,0.19,7,624,no,1
24,female,High School,54853,2,RENT,6000,EDUCATION,11.01,0.11,3,624,yes,0
23,male,Associate,102114,0,MORTGAGE,10000,VENTURE,7.51,0.1,4,642,yes,0
48,male,Associate,19058,26,RENT,2000,DEBTCONSOLIDATION,12.84,0.1,14,667,no,0
33,female,Bachelor,64887,9,RENT,8000,MEDICAL,9.88,0.12,10,614,yes,0
25,male,Associate,103864,0,MORTGAGE,5000,HOMEIMPROVEMENT,10.36,0.05,2,632,no,1
25,male,Associate,57385,0,OWN,4000,VENTURE,6.62,0.07,2,605,yes,0
23,female,Associate,72969,3,RENT,11000,EDUCATION,14.22,0.15,4,675,no,0
22,female,High School,59651,0,MORTGAGE,8500,VENTURE,12.53,0.14,3,624,no,0
27,female,Associate,75173,7,RENT,9162,HOMEIMPROVEMENT,13.17,0.12,5,625,yes,0
33,male,Associate,73031,11,OWN,8350,EDUCATION,11.34,0.11,7,704,no,0
30,female,Master,46096,8,RENT,1630,DEBTCONSOLIDATION,8.12,0.04,6,649,no,0
26,male,High School,34786,1,RENT,9851,MEDICAL,7.19,0.28,4,617,no,1
30,male,Doctorate,94763,9,MORTGAGE,20000,EDUCATION,11.7,0.21,6,711,no,0
27,male,Master,78956,4,RENT,4000,HOMEIMPROVEMENT,5.99,0.05,5,652,yes,0
24,female,Master,50147,0,MORTGAGE,9000,DEBTCONSOLIDATION,9.88,0.18,2,688,no,0
26,female,Associate,54693,3,RENT,4800,PERSONAL,13.23,0.09,4,649,yes,0
27,female,High School,83707,3,RENT,2500,VENTURE,7.14,0.03,8,613,yes,0
21,female,High School,69519,0,RENT,12000,DEBTCONSOLIDATION,7.29,0.17,4,657,yes,0
32,male,Associate,53875,8,RENT,5000,MEDICAL,18.08,0.09,5,719,no,1
35,male,Bachelor,141538,8,MORTGAGE,15000,PERSONAL,9.61,0.11,8,622,yes,0
25,female,Bachelor,222973,2,RENT,15000,VENTURE,15.27,0.07,2,652,yes,0
29,male,Associate,90915,7,OWN,5000,EDUCATION,15.62,0.05,10,575,yes,0
22,male,Associate,79300,0,RENT,10000,PERSONAL,9.45,0.13,3,693,yes,0
34,female,High School,48955,15,RENT,13200,VENTURE,11.01,0.27,6,652,no,1
24,male,High School,60952,2,MORTGAGE,11000,HOMEIMPROVEMENT,16.89,0.18,2,647,yes,0
30,female,Master,71858,6,RENT,4000,PERSONAL,8.94,0.06,7,546,no,1
53,male,Bachelor,126993,29,RENT,12000,EDUCATION,6.91,0.09,23,614,yes,0
26,male,High School,70140,4,MORTGAGE,10000,PERSONAL,11.01,0.14,4,533,yes,0
36,male,Associate,14060,13,RENT,3000,VENTURE,16.77,0.21,11,588,no,1
25,female,Bachelor,39586,1,RENT,11000,DEBTCONSOLIDATION,7.66,0.28,3,632,no,1
38,male,High School,121157,17,OWN,25000,HOMEIMPROVEMENT,14.96,0.21,13,594,yes,0
29,male,High School,71629,3,MORTGAGE,16000,VENTURE,9.88,0.22,6,667,yes,0
30,male,Bachelor,78103,7,RENT,10000,HOMEIMPROVEMENT,11.91,0.13,7,622,no,0
26,male,High School,41690,0,RENT,7500,VENTURE,7.9,0.18,4,570,yes,0
24,female,Associate,83924,1,RENT,10000,HOMEIMPROVEMENT,16.43,0.12,4,646,no,1
22,male,High School,71359,4,RENT,5000,VENTURE,12.29,0.07,3,673,no,0
22,female,High School,97055,0,MORTGAGE,1500,EDUCATION,10.37,0.02,2,643,yes,0
22,female,Bachelor,44365,0,OWN,14500,EDUCATION,10.99,0.33,3,678,yes,0
30,male,Master,241072,6,MORTGAGE,20000,PERSONAL,11.48,0.08,7,718,yes,0
22,female,High School,96531,2,RENT,12000,EDUCATION,11.71,0.12,4,645,yes,0
23,male,Associate,345520,0,RENT,24250,EDUCATION,12.53,0.07,3,652,yes,0
28,female,High School,88626,6,MORTGAGE,15000,VENTURE,11.83,0.17,9,573,yes,0
31,female,Associate,48762,13,MORTGAGE,4625,DEBTCONSOLIDATION,12.42,0.09,5,472,yes,0
30,female,Master,88692,8,RENT,5500,DEBTCONSOLIDATION,9.99,0.06,9,620,yes,0
29,male,Master,75564,7,MORTGAGE,12000,VENTURE,7.51,0.16,8,650,yes,0
22,male,High School,61034,0,MORTGAGE,10000,DEBTCONSOLIDATION,9.88,0.16,4,603,no,0
25,male,Bachelor,61370,1,RENT,12000,DEBTCONSOLIDATION,11.01,0.2,3,672,no,0
40,female,Doctorate,11372,22,OWN,2500,DEBTCONSOLIDATION,11.01,0.22,17,727,no,1
62,male,High School,83162,44,RENT,24250,MEDICAL,12.73,0.29,28,692,no,1
25,female,Master,51328,4,RENT,6887,MEDICAL,17.07,0.13,3,706,no,1
31,male,Master,99870,10,MORTGAGE,8000,PERSONAL,11.68,0.08,6,623,yes,0
21,male,Bachelor,101518,0,MORTGAGE,2500,EDUCATION,9.99,0.02,4,616,yes,0
25,female,Associate,72883,7,MORTGAGE,5000,VENTURE,11.01,0.07,4,679,no,0
69,male,Associate,144883,43,MORTGAGE,20000,PERSONAL,14.84,0.14,27,673,yes,0
23,male,Master,109401,2,RENT,18000,PERSONAL,8.88,0.16,4,684,yes,0
22,female,Associate,78881,1,RENT,7000,DEBTCONSOLIDATION,12.99,0.09,2,520,yes,0
31,male,Associate,50344,10,RENT,5000,PERSONAL,15.28,0.1,5,617,no,0
26,male,Bachelor,169407,5,MORTGAGE,35000,DEBTCONSOLIDATION,10.63,0.21,4,638,yes,0
24,female,Bachelor,85055,1,RENT,8000,EDUCATION,14.72,0.09,3,632,yes,0
29,male,Bachelor,93667,7,RENT,17600,MEDICAL,13.48,0.19,8,641,yes,0
27,male,Bachelor,94397,5,RENT,6000,VENTURE,11.81,0.06,5,545,yes,0
23,female,Master,91314,0,RENT,1000,PERSONAL,13.23,0.01,3,684,yes,0
33,male,Bachelor,78605,7,RENT,12000,VENTURE,11.01,0.15,8,578,yes,0
31,female,Bachelor,47980,6,RENT,6600,MEDICAL,13.79,0.14,9,666,no,0
21,male,High School,32675,0,RENT,5000,EDUCATION,13.49,0.15,2,478,yes,0
25,female,Associate,175075,4,MORTGAGE,25000,EDUCATION,11.36,0.14,4,570,yes,0
42,female,Doctorate,29897,20,RENT,5000,EDUCATION,11.48,0.17,12,732,no,0
27,male,High School,36906,3,RENT,8600,EDUCATION,7.51,0.23,8,626,no,0
29,male,Bachelor,68487,4,RENT,3000,DEBTCONSOLIDATION,7.9,0.04,6,704,no,1
23,male,High School,86271,4,RENT,10000,DEBTCONSOLIDATION,11.01,0.12,2,607,no,0
34,male,Associate,55994,11,MORTGAGE,6700,DEBTCONSOLIDATION,11.01,0.12,10,653,yes,0
27,female,Bachelor,96834,5,MORTGAGE,7500,EDUCATION,11.71,0.08,10,637,yes,0
28,male,Associate,270660,5,MORTGAGE,19045,PERSONAL,9.68,0.07,8,664,no,0
22,male,Associate,106694,0,RENT,25000,DEBTCONSOLIDATION,15.58,0.23,2,667,no,1
35,male,Associate,45567,13,RENT,16383,MEDICAL,13.18,0.36,10,626,no,1
49,female,High School,102124,27,MORTGAGE,14000,MEDICAL,11.89,0.14,17,717,no,0
30,female,High School,126719,9,OWN,15400,HOMEIMPROVEMENT,11.36,0.12,8,676,no,0
27,male,Associate,46679,4,RENT,8500,EDUCATION,6.99,0.18,10,617,no,0
22,female,High School,107202,0,MORTGAGE,3000,PERSONAL,5.79,0.03,3,596,yes,0
21,male,Associate,44616,0,MORTGAGE,7125,DEBTCONSOLIDATION,9.91,0.16,2,630,yes,0
29,male,High School,38321,9,MORTGAGE,9959,DEBTCONSOLIDATION,8.66,0.26,6,612,yes,0
32,female,High School,31047,6,MORTGAGE,6000,PERSONAL,6.42,0.19,8,637,no,0
31,female,Master,166445,9,MORTGAGE,24000,MEDICAL,10.62,0.14,6,659,yes,0
24,male,Master,120015,1,MORTGAGE,12000,DEBTCONSOLIDATION,6.03,0.1,2,564,no,0
30,male,Bachelor,104905,5,RENT,2517,PERSONAL,9.49,0.02,8,597,yes,0
21,male,Associate,25416,1,OWN,1275,EDUCATION,15.23,0.05,3,626,yes,0
40,male,Associate,103132,17,MORTGAGE,5000,HOMEIMPROVEMENT,14.27,0.05,16,636,no,0
23,male,Associate,47887,0,RENT,8000,DEBTCONSOLIDATION,16.49,0.17,3,620,no,1
30,female,Master,63425,6,MORTGAGE,18500,PERSONAL,10.91,0.29,7,600,yes,0
24,female,Master,148553,4,MORTGAGE,24250,DEBTCONSOLIDATION,12.87,0.16,4,624,no,1
27,male,High School,109334,4,MORTGAGE,24400,MEDICAL,8.9,0.22,10,658,no,0
24,female,Associate,165851,4,RENT,5000,VENTURE,10.99,0.03,3,665,yes,0
38,female,High School,107706,14,MORTGAGE,6000,PERSONAL,5.42,0.06,13,625,no,0
25,female,Bachelor,61232,0,MORTGAGE,8000,DEBTCONSOLIDATION,7.49,0.13,4,608,yes,0
27,male,Bachelor,83946,3,RENT,9000,PERSONAL,16.77,0.11,6,594,no,1
28,male,Associate,36736,6,RENT,10000,PERSONAL,8.9,0.27,5,630,no,1
28,male,Associate,37103,1,RENT,14500,MEDICAL,11.14,0.39,8,608,no,1
21,male,Master,73164,0,RENT,10000,MEDICAL,12.18,0.14,2,555,yes,0
43,female,High School,78961,20,MORTGAGE,6000,VENTURE,7.49,0.08,17,685,yes,0
36,female,High School,73402,14,RENT,2500,HOMEIMPROVEMENT,11.49,0.03,16,628,no,1
25,female,High School,76362,0,RENT,8000,HOMEIMPROVEMENT,7.52,0.1,3,649,yes,0
30,female,Bachelor,31131,9,MORTGAGE,2000,HOMEIMPROVEMENT,12.42,0.06,7,556,yes,0
25,male,Master,71497,5,MORTGAGE,5000,DEBTCONSOLIDATION,10.59,0.07,4,590,yes,0
28,male,Bachelor,73410,9,RENT,20000,PERSONAL,10.75,0.27,9,735,no,1
26,female,Associate,69409,5,RENT,9500,PERSONAL,6.6,0.14,4,516,yes,0
35,male,Associate,55985,11,RENT,10000,MEDICAL,17.14,0.18,5,499,yes,0
32,male,High School,65683,8,MORTGAGE,10975,DEBTCONSOLIDATION,7.66,0.17,7,636,no,0
28,male,Bachelor,113339,5,RENT,5600,HOMEIMPROVEMENT,11.99,0.05,10,669,yes,0
25,female,Associate,121181,6,MORTGAGE,12000,VENTURE,9.91,0.1,4,638,yes,0
21,female,Associate,36677,0,RENT,3500,VENTURE,11.01,0.1,4,600,yes,0
42,female,Bachelor,70276,15,RENT,7500,DEBTCONSOLIDATION,11.98,0.11,17,686,no,0
29,female,High School,91069,4,RENT,10250,VENTURE,12.23,0.11,10,623,yes,0
23,male,Master,54851,0,MORTGAGE,10000,EDUCATION,11.11,0.18,3,574,yes,0
27,male,Associate,58470,5,RENT,9000,MEDICAL,10.99,0.15,10,615,yes,0
39,female,High School,79003,11,RENT,16000,HOMEIMPROVEMENT,11.83,0.2,16,603,yes,0
25,male,High School,51474,1,RENT,10000,DEBTCONSOLIDATION,14.91,0.19,3,666,no,1
29,female,Master,61322,5,RENT,3000,EDUCATION,7.29,0.05,10,618,yes,0
22,male,High School,41730,0,RENT,8000,DEBTCONSOLIDATION,10.51,0.19,3,556,no,1
35,male,Associate,94460,13,MORTGAGE,9450,HOMEIMPROVEMENT,10.99,0.1,8,609,yes,0
27,female,Bachelor,30941,5,RENT,10750,DEBTCONSOLIDATION,10.25,0.35,10,641,no,1
35,male,Associate,54797,15,RENT,12000,MEDICAL,11.48,0.22,7,620,yes,0
29,female,High School,119718,5,MORTGAGE,6000,HOMEIMPROVEMENT,10.25,0.05,5,633,yes,0
34,male,High School,31194,10,RENT,10000,DEBTCONSOLIDATION,7.54,0.32,10,557,no,1
25,female,Master,52802,1,RENT,12000,VENTURE,12.9,0.23,3,693,yes,0
24,male,Associate,115105,0,MORTGAGE,12000,MEDICAL,10.36,0.1,4,665,no,0
23,male,Associate,94436,1,MORTGAGE,15000,PERSONAL,8.49,0.16,2,620,no,0
24,female,Associate,90835,2,MORTGAGE,12000,HOMEIMPROVEMENT,11.86,0.13,3,687,yes,0
33,female,Associate,27578,9,RENT,9250,EDUCATION,12.87,0.34,9,647,no,1
22,female,Associate,97302,0,MORTGAGE,5000,VENTURE,13.15,0.05,2,611,yes,0
23,male,Bachelor,35573,3,OWN,10000,EDUCATION,18.62,0.28,4,659,no,1
22,female,Bachelor,58526,0,MORTGAGE,15000,EDUCATION,9.29,0.26,4,640,no,0
27,male,Doctorate,48924,2,RENT,16000,MEDICAL,9.91,0.33,9,688,no,1
29,male,Bachelor,73033,7,MORTGAGE,8000,PERSONAL,10.51,0.11,8,644,yes,0
22,male,Associate,87171,0,MORTGAGE,13055,HOMEIMPROVEMENT,10,0.15,3,616,yes,0
26,male,Associate,139848,3,MORTGAGE,9925,DEBTCONSOLIDATION,7.29,0.07,4,646,yes,0
29,female,High School,91131,8,MORTGAGE,15000,MEDICAL,15.33,0.16,10,590,no,1
37,female,Bachelor,76404,15,RENT,3200,DEBTCONSOLIDATION,11.01,0.04,11,710,no,0
38,male,Master,42548,15,RENT,5600,PERSONAL,11.11,0.13,11,715,yes,0
24,male,High School,61839,0,MORTGAGE,8500,EDUCATION,8.94,0.14,4,616,yes,0
31,female,Associate,63266,12,MORTGAGE,15200,PERSONAL,12.21,0.24,8,599,no,0
30,male,Bachelor,58539,6,MORTGAGE,17337,HOMEIMPROVEMENT,13.43,0.3,10,631,yes,0
23,female,Master,131826,0,MORTGAGE,7500,EDUCATION,8.9,0.06,4,480,yes,0
24,male,Master,56428,0,MORTGAGE,2000,MEDICAL,7.66,0.04,2,659,no,0
22,male,Bachelor,41515,2,RENT,10000,EDUCATION,10.25,0.24,3,516,yes,0
28,male,Bachelor,71842,4,RENT,18000,PERSONAL,15.88,0.25,6,651,no,1
23,male,Bachelor,44142,0,MORTGAGE,10750,HOMEIMPROVEMENT,11.01,0.24,3,608,no,1
31,female,Master,41991,8,RENT,5000,DEBTCONSOLIDATION,6.49,0.12,8,676,yes,0
21,male,High School,34659,0,RENT,6625,DEBTCONSOLIDATION,13.06,0.19,2,675,no,1
27,male,Associate,54641,6,RENT,12800,MEDICAL,11.83,0.23,9,684,no,0
28,male,Associate,154540,6,MORTGAGE,14400,DEBTCONSOLIDATION,20,0.09,8,695,no,1
22,male,Bachelor,90992,1,RENT,3200,EDUCATION,10.28,0.04,4,647,no,0
27,female,High School,129665,4,MORTGAGE,10800,EDUCATION,9.63,0.08,5,640,yes,0
25,female,High School,39273,1,RENT,8575,DEBTCONSOLIDATION,15.62,0.22,2,612,no,1
29,female,High School,29442,9,RENT,1000,MEDICAL,9.99,0.03,7,614,yes,0
28,male,High School,46545,4,OWN,6425,VENTURE,5.42,0.14,8,643,yes,0
28,male,Associate,126784,6,MORTGAGE,19000,VENTURE,12.21,0.15,6,663,no,0
23,female,Bachelor,89411,1,RENT,15000,PERSONAL,11.89,0.17,3,703,no,0
25,male,High School,92165,4,RENT,5000,HOMEIMPROVEMENT,8.58,0.05,3,508,yes,0
22,female,Associate,103798,0,RENT,20000,VENTURE,15.65,0.19,4,645,no,1
23,female,Bachelor,71428,1,RENT,15000,MEDICAL,13.43,0.21,4,636,no,1
22,male,Associate,108886,0,MORTGAGE,20000,EDUCATION,11.26,0.18,2,598,yes,0
36,male,Bachelor,44161,14,RENT,16000,PERSONAL,9.23,0.36,16,668,no,1
31,female,Associate,124390,8,MORTGAGE,14000,DEBTCONSOLIDATION,9.91,0.11,7,628,yes,0
23,male,Bachelor,25864,3,RENT,5500,VENTURE,11.01,0.21,2,660,yes,0
25,female,High School,100544,4,MORTGAGE,25000,DEBTCONSOLIDATION,12.37,0.25,3,458,yes,0
21,female,Associate,63116,0,MORTGAGE,2000,PERSONAL,15.62,0.03,4,625,no,0
25,female,Bachelor,241222,0,MORTGAGE,15141,EDUCATION,10.98,0.06,4,564,yes,0
28,female,Bachelor,67148,1,RENT,4500,VENTURE,6.99,0.07,6,711,yes,0
30,female,Bachelor,120932,5,RENT,1000,PERSONAL,11.71,0.01,6,655,no,0
30,male,Bachelor,72786,9,OWN,20000,EDUCATION,6.17,0.27,9,477,yes,0
28,female,Associate,45636,6,RENT,7000,DEBTCONSOLIDATION,9.32,0.15,8,555,yes,0
28,male,Bachelor,99666,3,MORTGAGE,11000,DEBTCONSOLIDATION,7.49,0.11,7,640,yes,0
23,female,Associate,42856,1,RENT,6600,VENTURE,7.49,0.15,2,584,no,0
27,male,Master,82832,4,MORTGAGE,10800,VENTURE,7.88,0.13,8,624,yes,0
24,female,Associate,70517,0,MORTGAGE,4500,EDUCATION,10.69,0.06,5,573,no,0
26,female,High School,56698,6,RENT,12000,MEDICAL,11.97,0.21,6,643,yes,0
24,female,Associate,32484,0,RENT,7138,EDUCATION,6.06,0.22,4,660,yes,0
24,male,Master,56084,0,RENT,5975,EDUCATION,14.46,0.11,2,665,no,1
23,male,High School,60899,0,MORTGAGE,7000,VENTURE,5.99,0.11,3,659,yes,0
28,female,Bachelor,71558,2,RENT,3980,EDUCATION,5.65,0.06,7,637,no,1
23,male,High School,51480,0,RENT,7000,MEDICAL,13.1,0.14,2,555,no,0
22,female,High School,59683,0,MORTGAGE,10000,EDUCATION,8,0.17,2,597,no,1
28,female,Bachelor,103033,4,RENT,20000,HOMEIMPROVEMENT,13.92,0.19,9,668,yes,0
23,female,Master,63482,0,RENT,8000,EDUCATION,13.22,0.13,4,687,yes,0
26,female,Bachelor,28016,5,RENT,3531,PERSONAL,15,0.13,8,619,no,1
26,male,Associate,99670,3,RENT,18000,HOMEIMPROVEMENT,10.29,0.18,7,593,no,0
38,female,Master,63381,14,MORTGAGE,14000,VENTURE,11.19,0.22,12,679,no,0
25,female,High School,46503,0,MORTGAGE,18800,VENTURE,11.01,0.4,3,580,yes,0
23,male,High School,58845,0,RENT,4800,DEBTCONSOLIDATION,7.13,0.08,4,648,yes,0
22,male,Associate,67096,2,RENT,6000,EDUCATION,6.62,0.09,2,569,yes,0
22,female,Master,85101,0,MORTGAGE,5025,VENTURE,11.01,0.06,2,633,yes,0
24,female,Associate,64745,0,MORTGAGE,5000,MEDICAL,15.62,0.08,4,664,no,1
41,male,Bachelor,63345,20,RENT,5000,DEBTCONSOLIDATION,7.88,0.08,13,694,no,0
25,male,High School,82850,3,RENT,10000,EDUCATION,14.69,0.12,4,639,no,0
25,male,High School,72748,3,MORTGAGE,10000,DEBTCONSOLIDATION,10.84,0.14,4,604,no,0
43,male,High School,55119,21,OWN,2000,MEDICAL,11.49,0.04,17,646,no,0
31,female,Associate,60970,8,RENT,10000,MEDICAL,12.69,0.16,8,615,yes,0
23,female,Associate,138998,0,RENT,35000,EDUCATION,7.9,0.25,4,583,no,0
29,female,Associate,138570,8,MORTGAGE,15000,VENTURE,7.87,0.11,7,670,yes,0
24,male,Bachelor,36911,2,RENT,8000,MEDICAL,13.61,0.22,3,680,yes,0
26,male,High School,66668,1,RENT,16835,EDUCATION,11.01,0.25,5,628,no,1
30,female,Associate,24250,6,RENT,2000,VENTURE,12.26,0.08,6,496,yes,0
28,male,Bachelor,69784,8,MORTGAGE,6000,VENTURE,12.73,0.09,10,650,yes,0
23,male,Master,94963,3,RENT,20000,VENTURE,13.45,0.21,4,648,yes,0
24,female,Associate,84520,1,MORTGAGE,5000,PERSONAL,10.31,0.06,3,697,yes,0
31,male,Master,75707,3,RENT,3600,MEDICAL,15.95,0.05,9,716,no,1
25,female,Bachelor,311952,0,MORTGAGE,20000,HOMEIMPROVEMENT,14.42,0.06,2,661,yes,0
24,male,High School,91135,0,OWN,9600,MEDICAL,8.94,0.11,3,578,yes,0
22,male,Bachelor,91000,0,RENT,10600,MEDICAL,6.89,0.12,3,621,no,0
22,male,Bachelor,85148,1,MORTGAGE,25000,PERSONAL,15.31,0.29,4,642,yes,0
22,female,Bachelor,90694,0,RENT,21000,DEBTCONSOLIDATION,10,0.23,4,677,yes,0
38,female,Master,205089,15,RENT,5500,VENTURE,11.01,0.03,13,722,yes,0
28,male,Doctorate,109091,6,MORTGAGE,15000,MEDICAL,7.88,0.14,6,653,yes,0
29,female,Master,37108,8,RENT,6000,HOMEIMPROVEMENT,8.71,0.16,10,635,yes,0
33,male,Associate,85121,12,MORTGAGE,3000,MEDICAL,13.65,0.04,9,669,no,0
22,female,High School,52572,1,RENT,2400,VENTURE,10.99,0.05,4,684,yes,0
24,male,Associate,102861,0,MORTGAGE,10000,MEDICAL,11.01,0.1,4,641,yes,0
21,female,Master,36478,0,MORTGAGE,5000,DEBTCONSOLIDATION,13.57,0.14,4,624,no,1
27,male,Bachelor,55022,8,RENT,14000,EDUCATION,9.76,0.25,9,626,no,1
24,female,Master,87338,0,RENT,10000,PERSONAL,7.45,0.11,3,648,yes,0
32,female,Master,46968,8,RENT,10000,PERSONAL,9.63,0.21,6,661,yes,0
27,male,High School,61346,6,MORTGAGE,2000,VENTURE,10.99,0.03,6,652,yes,0
26,male,High School,53987,0,RENT,4577,DEBTCONSOLIDATION,12.05,0.08,4,566,no,1
22,male,High School,73115,0,RENT,7000,MEDICAL,9.99,0.1,4,492,yes,0
26,female,Bachelor,53884,1,MORTGAGE,12000,MEDICAL,18.84,0.22,3,688,no,1
33,female,Doctorate,70631,11,RENT,17500,MEDICAL,13.28,0.25,10,598,yes,0
44,female,High School,29933,21,RENT,4435,EDUCATION,10.11,0.15,17,588,yes,0
22,female,Associate,84527,3,RENT,6000,PERSONAL,12.99,0.07,3,627,yes,0
34,male,Associate,70477,11,OWN,3000,MEDICAL,6.76,0.04,10,627,no,0
28,female,Associate,62977,6,RENT,3062,HOMEIMPROVEMENT,14.96,0.05,7,595,no,1
42,female,Associate,32725,20,RENT,5000,MEDICAL,10.42,0.15,10,689,no,0
25,female,Bachelor,82575,6,RENT,10800,VENTURE,10.74,0.13,2,649,yes,0
23,male,Master,34208,0,RENT,9000,VENTURE,13.98,0.26,3,595,no,1
26,male,Bachelor,144981,3,MORTGAGE,5745,HOMEIMPROVEMENT,6.98,0.04,4,586,yes,0
24,male,Associate,118500,5,MORTGAGE,2500,HOMEIMPROVEMENT,8.49,0.02,3,595,no,1
24,male,Bachelor,64478,1,MORTGAGE,10000,PERSONAL,14.91,0.16,2,572,yes,0
23,female,Associate,270729,0,RENT,7500,DEBTCONSOLIDATION,8.63,0.03,2,646,no,0
26,male,High School,120873,5,MORTGAGE,5000,EDUCATION,8.79,0.04,4,634,yes,0
27,female,Bachelor,69960,3,MORTGAGE,3000,MEDICAL,11.11,0.04,6,725,no,0
24,male,Bachelor,63235,0,MORTGAGE,7000,PERSONAL,7.49,0.11,3,681,no,0
27,male,Associate,64721,4,OWN,8000,PERSONAL,14.54,0.12,10,700,yes,0
32,male,High School,58521,10,RENT,3600,VENTURE,6.92,0.06,6,587,yes,0
