person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
35,male,Associate,122842,11,MORTGAGE,4387,EDUCATION,8.99,0.04,7,580,yes,0
32,female,Associate,122218,4,MORTGAGE,8000,DEBTCONSOLIDATION,11.49,0.07,5,590,no,0
33,male,Bachelor,52685,13,RENT,7000,MEDICAL,7.88,0.13,6,726,no,0
24,male,Master,96890,5,MORTGAGE,6000,PERSONAL,10.12,0.06,3,720,yes,0
37,female,High School,21491,16,RENT,1000,VENTURE,15.83,0.05,12,586,yes,0
36,male,Associate,211138,13,MORTGAGE,11800,MEDICAL,7.51,0.06,11,596,yes,0
23,female,High School,49463,0,MORTGAGE,7500,PERSONAL,6.8,0.15,3,492,yes,0
26,male,Bachelor,75372,4,MORTGAGE,12000,VENTURE,5.56,0.16,2,558,yes,0
30,male,Associate,44115,6,RENT,8000,PERSONAL,7.63,0.18,8,655,no,1
28,female,High School,83457,5,MORTGAGE,22000,EDUCATION,6.99,0.26,6,663,no,0
38,male,High School,44433,16,MORTGAGE,18000,VENTURE,10.38,0.41,13,697,yes,0
25,female,Bachelor,31516,0,MORTGAGE,1000,MEDICAL,11.08,0.03,5,587,yes,0
33,male,Bachelor,75473,12,RENT,18500,EDUCATION,12.87,0.25,9,652,yes,0
23,female,Bachelor,100990,0,MORTGAGE,14400,DEBTCONSOLIDATION,5.42,0.14,3,638,yes,0
28,female,Bachelor,77908,5,MORTGAGE,7145,MEDICAL,8.52,0.09,9,693,yes,0
44,male,Bachelor,21033,23,RENT,1200,DEBTCONSOLIDATION,7.66,0.06,14,657,yes,0
26,male,Master,31184,3,RENT,1530,PERSONAL,12.76,0.05,2,655,yes,0
23,male,High School,59149,2,RENT,3850,MEDICAL,8.49,0.07,2,574,yes,0
31,female,Bachelor,117962,6,MORTGAGE,6000,MEDICAL,7.51,0.05,9,732,yes,0
25,male,Associate,93207,3,MORTGAGE,20000,PERSONAL,11.01,0.21,2,552,yes,0
35,male,Associate,58449,14,RENT,3000,EDUCATION,5.64,0.05,11,653,yes,0
29,male,High School,38266,8,RENT,14615,PERSONAL,10.4,0.38,7,566,no,1
38,male,Associate,43112,15,OWN,1800,EDUCATION,16.49,0.04,12,601,yes,0
24,female,Bachelor,63350,0,RENT,8000,EDUCATION,8.34,0.13,4,644,no,0
22,female,Bachelor,18876,0,RENT,4950,PERSONAL,8.9,0.26,4,680,no,1
23,male,Bachelor,12686,0,RENT,2500,HOMEIMPROVEMENT,14.59,0.2,3,645,no,1
23,male,Bachelor,66723,0,RENT,14000,VENTURE,11.66,0.21,3,679,no,0
29,male,Associate,49234,7,MORTGAGE,25000,PERSONAL,11.86,0.51,7,650,yes,0
33,female,Associate,91397,8,MORTGAGE,3000,PERSONAL,8.17,0.03,7,575,yes,0
26,male,Bachelor,42054,0,RENT,7000,DEBTCONSOLIDATION,15.42,0.17,5,663,no,1
37,male,Bachelor,32967,16,RENT,2000,MEDICAL,13.16,0.06,12,694,yes,0
31,female,Bachelor,36589,8,OWN,5000,HOMEIMPROVEMENT,12.53,0.14,6,605,yes,0
26,female,Bachelor,99520,3,RENT,4000,EDUCATION,13.48,0.04,2,708,no,0
28,female,Associate,249690,3,MORTGAGE,21946,PERSONAL,10.6,0.09,6,707,no,0
25,female,Bachelor,80156,5,RENT,6500,DEBTCONSOLIDATION,10.25,0.08,3,725,no,0
27,male,Bachelor,91384,6,RENT,30000,PERSONAL,10.65,0.33,5,691,no,1
24,female,Bachelor,51560,3,OWN,3000,MEDICAL,7.51,0.06,2,695,no,0
26,male,Bachelor,156822,4,MORTGAGE,9000,MEDICAL,8.82,0.06,4,688,yes,0
33,female,Associate,86436,10,RENT,19600,HOMEIMPROVEMENT,16.07,0.23,6,637,no,1
55,male,Associate,47753,35,RENT,13000,HOMEIMPROVEMENT,11.48,0.27,27,715,no,1
30,male,High School,40597,7,RENT,1000,DEBTCONSOLIDATION,14.79,0.02,9,666,yes,0
23,female,High School,63402,0,RENT,5000,PERSONAL,7.49,0.08,3,654,yes,0
22,female,High School,85115,1,MORTGAGE,13000,EDUCATION,11.14,0.15,2,650,yes,0
27,male,Associate,90717,2,RENT,23890,PERSONAL,14.75,0.26,9,688,no,1
32,female,Associate,54463,11,OWN,15000,HOMEIMPROVEMENT,7.51,0.28,5,682,no,0
28,female,Bachelor,59767,7,RENT,15000,MEDICAL,13.67,0.25,5,492,no,1
37,female,Master,51327,17,MORTGAGE,3000,DEBTCONSOLIDATION,6.17,0.06,13,615,no,1
32,male,Associate,96865,10,MORTGAGE,7500,EDUCATION,6.04,0.08,10,601,no,0
28,female,High School,94566,7,MORTGAGE,10000,VENTURE,15.99,0.11,7,655,no,1
46,male,Bachelor,125725,25,MORTGAGE,30000,EDUCATION,18.39,0.24,15,704,no,1
36,female,Associate,66664,17,OWN,9000,MEDICAL,11.01,0.14,16,634,yes,0
35,male,Associate,102960,12,RENT,17000,PERSONAL,7.88,0.17,6,688,no,0
32,male,Bachelor,44327,7,RENT,1600,DEBTCONSOLIDATION,14.09,0.04,9,627,no,1
22,female,Bachelor,44865,1,MORTGAGE,9950,VENTURE,7.29,0.22,3,658,yes,0
25,male,Master,144798,2,MORTGAGE,3000,HOMEIMPROVEMENT,14.27,0.02,4,621,no,0
27,male,Bachelor,61178,3,OWN,8800,EDUCATION,12.29,0.14,7,588,yes,0
27,male,Bachelor,74466,7,MORTGAGE,1200,EDUCATION,10.37,0.02,9,573,yes,0
22,female,High School,32541,1,MORTGAGE,500,PERSONAL,10.46,0.02,4,643,yes,0
29,female,Associate,30888,4,OWN,6500,MEDICAL,13.49,0.21,9,542,yes,0
33,male,Doctorate,118277,8,MORTGAGE,20000,VENTURE,6.91,0.17,7,678,no,0
21,male,Bachelor,53822,0,RENT,10000,PERSONAL,14.74,0.19,4,642,no,0
24,male,High School,124153,2,MORTGAGE,21000,DEBTCONSOLIDATION,13.49,0.17,3,558,yes,0
26,male,Master,49364,5,RENT,12000,VENTURE,11.01,0.24,4,587,yes,0
36,female,Associate,28636,11,RENT,9450,PERSONAL,10.37,0.33,13,702,no,1
25,male,Bachelor,210932,0,RENT,25000,PERSONAL,8.9,0.12,2,621,no,0
31,female,High School,123095,8,MORTGAGE,4000,EDUCATION,7.88,0.03,10,553,yes,0
27,male,Bachelor,144509,7,MORTGAGE,16000,DEBTCONSOLIDATION,11.96,0.11,8,686,no,0
66,male,Associate,99448,43,MORTGAGE,28000,PERSONAL,7.9,0.28,20,711,no,0
23,female,Bachelor,66530,0,RENT,8000,PERSONAL,10.65,0.12,4,548,no,1
31,female,Doctorate,55197,10,RENT,8000,DEBTCONSOLIDATION,10.99,0.14,10,538,no,0
31,female,Associate,89920,7,MORTGAGE,13000,VENTURE,7.88,0.14,10,691,no,0
21,male,High School,61182,0,RENT,7000,MEDICAL,15.27,0.11,4,617,yes,0
25,male,Bachelor,106468,3,MORTGAGE,10000,EDUCATION,10.5,0.09,2,662,no,0
33,female,Bachelor,114878,10,MORTGAGE,3500,HOMEIMPROVEMENT,11.89,0.03,7,662,yes,0
26,male,Associate,87751,3,MORTGAGE,11238,EDUCATION,9.93,0.13,4,610,yes,0
41,male,High School,241503,20,MORTGAGE,1000,VENTURE,10.38,0,13,611,no,0
28,male,High School,38493,4,MORTGAGE,11300,VENTURE,9.91,0.29,5,645,yes,0
33,female,Associate,34679,12,RENT,4200,EDUCATION,13.14,0.12,8,722,no,0
23,male,Master,95945,3,RENT,11066,HOMEIMPROVEMENT,12.96,0.12,4,625,yes,0
22,male,Master,80303,0,RENT,25000,EDUCATION,13.06,0.31,3,554,no,1
29,female,Doctorate,78876,4,MORTGAGE,15000,VENTURE,11.37,0.19,8,732,yes,0
33,male,Associate,148082,7,RENT,12000,EDUCATION,11.83,0.08,10,691,yes,0
23,male,Associate,77278,0,RENT,4000,EDUCATION,11.01,0.05,4,586,yes,0
29,male,Bachelor,41576,8,RENT,6000,VENTURE,14.91,0.14,6,625,no,1
26,female,High School,126734,3,RENT,13834,HOMEIMPROVEMENT,8.31,0.11,3,633,yes,0
25,male,Bachelor,122784,1,MORTGAGE,6634,MEDICAL,10.89,0.05,3,630,yes,0
25,female,Associate,28339,1,RENT,3106,PERSONAL,18.36,0.11,7,654,no,1
27,male,High School,46281,3,RENT,1776,MEDICAL,11.69,0.04,5,642,no,1
25,female,Bachelor,126875,3,MORTGAGE,12000,DEBTCONSOLIDATION,12.85,0.09,3,569,no,0
24,female,Associate,58371,0,MORTGAGE,3200,PERSONAL,5.99,0.05,4,587,yes,0
36,male,Associate,55879,17,MORTGAGE,10000,MEDICAL,13.49,0.18,16,507,yes,0
22,male,High School,25442,0,RENT,2400,MEDICAL,11.49,0.09,5,597,yes,0
25,female,Bachelor,115066,0,RENT,8000,PERSONAL,15.23,0.07,4,576,yes,0
21,male,Master,46745,1,RENT,5000,EDUCATION,10.59,0.11,3,656,no,0
33,female,Master,78916,10,RENT,4000,MEDICAL,12.87,0.05,7,710,yes,0
35,male,High School,50331,12,RENT,7000,EDUCATION,13.49,0.14,7,686,yes,0
27,female,Bachelor,27246,5,RENT,2500,VENTURE,6.93,0.09,4,598,yes,0
23,female,Associate,29436,0,RENT,1500,EDUCATION,11.99,0.05,3,614,no,0
21,female,Master,97167,0,MORTGAGE,12000,EDUCATION,5.99,0.12,2,669,no,0
29,male,Bachelor,61164,6,MORTGAGE,16000,VENTURE,13.11,0.26,5,690,no,0
25,female,Associate,41468,2,RENT,20000,HOMEIMPROVEMENT,8.88,0.48,4,591,no,1
38,female,Associate,234318,15,MORTGAGE,10000,HOMEIMPROVEMENT,12.82,0.04,10,608,no,0
27,female,High School,34230,3,RENT,5000,VENTURE,17.51,0.15,6,545,no,1
21,male,Bachelor,126342,2,MORTGAGE,19200,MEDICAL,11.99,0.15,3,502,yes,0
23,female,High School,69696,0,RENT,9000,DEBTCONSOLIDATION,6.63,0.13,3,622,yes,0
24,female,High School,160903,0,RENT,20000,EDUCATION,12.36,0.12,2,527,yes,0
23,female,Master,31126,0,RENT,1800,MEDICAL,12.69,0.06,3,571,no,1
28,male,Associate,76652,7,RENT,7761,VENTURE,11.81,0.1,5,672,yes,0
23,male,Bachelor,42580,0,MORTGAGE,6800,EDUCATION,12.69,0.16,4,638,yes,0
22,male,High School,73610,4,RENT,7000,DEBTCONSOLIDATION,12.84,0.1,2,576,no,0
30,female,Bachelor,145329,8,MORTGAGE,11000,EDUCATION,6.03,0.08,9,651,yes,0
22,male,High School,57326,0,RENT,3000,EDUCATION,6.62,0.05,2,628,yes,0
24,male,Bachelor,74771,0,MORTGAGE,17918,EDUCATION,9.44,0.24,4,617,no,0
33,male,Bachelor,144663,9,OWN,6000,EDUCATION,7.14,0.04,10,472,yes,0
23,male,Associate,44131,3,RENT,10000,EDUCATION,9.99,0.23,2,507,yes,0
22,male,Master,70844,0,RENT,10000,EDUCATION,8.8,0.14,4,666,yes,0
29,female,High School,48924,6,RENT,9250,VENTURE,14.65,0.19,7,659,no,0
21,male,Bachelor,67116,0,MORTGAGE,10000,EDUCATION,14.72,0.15,2,626,no,0
24,female,Bachelor,55174,1,RENT,10000,DEBTCONSOLIDATION,7.51,0.18,2,704,no,0
25,male,Associate,72448,0,MORTGAGE,3000,DEBTCONSOLIDATION,5.99,0.04,4,681,yes,0
32,male,High School,128271,9,MORTGAGE,20000,PERSONAL,11.01,0.16,5,615,no,0
25,female,Associate,48961,1,RENT,4200,EDUCATION,9.63,0.09,2,560,yes,0
22,male,High School,80349,0,MORTGAGE,6000,EDUCATION,7.51,0.07,2,609,no,0
35,female,High School,44108,12,RENT,7000,MEDICAL,6.91,0.16,8,678,yes,0
24,female,Bachelor,59092,2,RENT,3850,MEDICAL,8.49,0.07,5,619,yes,0
22,male,High School,74257,1,MORTGAGE,21000,DEBTCONSOLIDATION,14.26,0.28,4,626,yes,0
34,female,Bachelor,73259,11,RENT,8500,PERSONAL,10.65,0.12,8,464,yes,0
26,male,High School,118802,0,MORTGAGE,25000,VENTURE,13.68,0.21,6,548,yes,0
26,male,Bachelor,28655,7,RENT,5000,PERSONAL,13.57,0.17,2,685,yes,0
29,female,Doctorate,135474,11,MORTGAGE,25000,PERSONAL,14.61,0.18,5,669,no,0
22,male,Associate,24882,2,RENT,3000,EDUCATION,13.11,0.12,4,626,no,0
32,male,Bachelor,143799,12,MORTGAGE,18000,PERSONAL,10.99,0.13,7,590,yes,0
25,female,Master,96927,1,MORTGAGE,18000,EDUCATION,6.2,0.19,3,657,no,0
26,female,Bachelor,102894,4,RENT,2124,PERSONAL,12.51,0.02,3,500,yes,0
23,male,High School,69984,1,MORTGAGE,9000,DEBTCONSOLIDATION,6.54,0.13,3,623,yes,0
38,female,High School,78859,15,OWN,3600,HOMEIMPROVEMENT,8.88,0.05,15,568,no,0
26,male,High School,80447,0,RENT,9895,DEBTCONSOLIDATION,15.52,0.12,4,540,no,1
24,male,High School,73224,0,MORTGAGE,7800,VENTURE,14.53,0.11,5,635,yes,0
23,male,Bachelor,43048,0,RENT,1500,DEBTCONSOLIDATION,8.88,0.03,3,683,no,0
29,female,Bachelor,49122,8,RENT,2800,DEBTCONSOLIDATION,11.01,0.06,5,630,yes,0
25,male,Master,54879,2,MORTGAGE,3000,HOMEIMPROVEMENT,9.99,0.05,4,691,no,0
26,female,High School,103398,0,MORTGAGE,8000,HOMEIMPROVEMENT,6.03,0.08,4,596,yes,0
23,female,Bachelor,44118,0,OWN,5500,VENTURE,5.42,0.12,3,527,yes,0
24,male,Bachelor,58335,0,MORTGAGE,12000,DEBTCONSOLIDATION,9.69,0.21,3,642,yes,0
27,male,High School,44219,4,MORTGAGE,7000,HOMEIMPROVEMENT,12.98,0.16,7,668,no,0
36,male,High School,60941,10,MORTGAGE,8400,HOMEIMPROVEMENT,13.61,0.14,12,679,no,0
26,male,Associate,117398,2,RENT,16800,HOMEIMPROVEMENT,12.42,0.14,3,605,no,0
48,male,High School,75541,26,RENT,14000,EDUCATION,12.69,0.19,12,663,no,0
42,male,Associate,58655,18,MORTGAGE,6500,MEDICAL,7.29,0.11,11,570,yes,0
28,male,Bachelor,127395,5,RENT,31000,DEBTCONSOLIDATION,8.49,0.24,9,570,yes,0
28,female,High School,54886,5,MORTGAGE,6000,VENTURE,8.5,0.11,7,678,yes,0
22,male,Bachelor,63929,2,MORTGAGE,5000,EDUCATION,9.63,0.08,4,607,no,0
23,female,High School,144865,0,MORTGAGE,4000,EDUCATION,10.65,0.03,2,582,yes,0
38,male,Associate,48284,15,RENT,12000,PERSONAL,11.71,0.25,13,649,no,1
24,female,Bachelor,104725,0,MORTGAGE,12200,DEBTCONSOLIDATION,7.29,0.12,2,665,no,0
25,female,High School,72385,2,MORTGAGE,18500,EDUCATION,12.73,0.26,2,512,no,0
27,female,Associate,61055,7,MORTGAGE,2200,EDUCATION,12.99,0.04,10,664,yes,0
22,male,High School,49052,0,RENT,14000,EDUCATION,13.11,0.29,3,608,no,1
32,female,Master,90725,10,RENT,7000,PERSONAL,12.61,0.08,6,656,yes,0
26,male,High School,102794,1,MORTGAGE,10000,EDUCATION,11.66,0.1,2,617,yes,0
25,female,High School,60597,3,MORTGAGE,12800,PERSONAL,7.49,0.21,4,672,no,1
28,male,High School,121078,9,OWN,18000,MEDICAL,13.92,0.15,9,551,yes,0
27,female,High School,88589,6,MORTGAGE,7000,HOMEIMPROVEMENT,11.01,0.08,10,639,no,0
23,female,Master,78491,0,MORTGAGE,10000,MEDICAL,11.01,0.13,4,710,yes,0
36,male,High School,67072,14,RENT,10000,MEDICAL,7.05,0.15,13,620,yes,0
24,female,Associate,97137,2,MORTGAGE,6000,DEBTCONSOLIDATION,6.77,0.06,4,677,yes,0
22,male,High School,35276,0,RENT,3825,VENTURE,15.96,0.11,3,563,no,1
23,male,High School,63278,0,OWN,9250,MEDICAL,13.16,0.15,3,545,yes,0
22,female,Master,91530,0,RENT,20000,MEDICAL,11.01,0.22,2,665,no,0
29,female,Bachelor,23942,5,OWN,6000,PERSONAL,11.01,0.25,5,695,no,1
37,female,Master,166358,13,MORTGAGE,4000,EDUCATION,15.62,0.02,12,614,yes,0
29,male,High School,64683,6,RENT,9600,VENTURE,12.73,0.15,5,600,yes,0
23,female,Bachelor,42839,0,RENT,17000,EDUCATION,10.37,0.4,2,658,no,1
34,female,Bachelor,96830,12,MORTGAGE,3600,VENTURE,5.99,0.04,9,721,no,0
31,male,Associate,44692,9,MORTGAGE,22118,EDUCATION,12.4,0.49,8,503,yes,0
46,male,Bachelor,123209,19,RENT,15000,PERSONAL,13.22,0.12,17,716,yes,0
28,male,Associate,178487,4,MORTGAGE,15000,HOMEIMPROVEMENT,15.65,0.08,5,658,no,1
26,male,Associate,85283,6,RENT,2000,EDUCATION,12.84,0.02,2,659,yes,0
41,male,Associate,252898,18,RENT,7500,PERSONAL,6.03,0.03,14,592,no,0
24,male,High School,35293,1,RENT,8875,MEDICAL,11.01,0.25,4,598,no,1
23,male,Bachelor,73079,2,RENT,24000,PERSONAL,9.62,0.33,2,600,no,1
24,female,Bachelor,73809,3,MORTGAGE,6000,EDUCATION,7.68,0.08,4,654,no,0
22,male,Master,38536,0,RENT,10000,DEBTCONSOLIDATION,12.73,0.26,2,653,no,1
22,male,Associate,73010,0,MORTGAGE,18000,DEBTCONSOLIDATION,12.99,0.25,2,521,yes,0
36,female,Master,96946,10,MORTGAGE,15000,EDUCATION,10.71,0.15,14,709,yes,0
43,male,Master,71659,23,MORTGAGE,15000,PERSONAL,11.01,0.21,13,727,no,1
25,female,High School,40489,3,RENT,3600,MEDICAL,10,0.09,3,622,no,1
30,female,Bachelor,68537,9,RENT,7000,DEBTCONSOLIDATION,11.49,0.1,10,664,no,1
23,male,High School,36532,0,RENT,3600,PERSONAL,5.99,0.1,2,650,no,0
25,male,High School,164444,2,MORTGAGE,8000,EDUCATION,9.75,0.05,4,675,no,0
24,male,Associate,49126,4,RENT,8000,VENTURE,10.25,0.16,4,651,no,0
37,male,Associate,65620,13,MORTGAGE,25000,DEBTCONSOLIDATION,15.57,0.38,16,663,no,1
35,male,High School,55191,11,RENT,5200,PERSONAL,13.06,0.09,10,645,yes,0
25,male,Master,65672,1,RENT,8000,HOMEIMPROVEMENT,11.49,0.12,4,699,no,1
30,male,Associate,29557,6,RENT,5000,MEDICAL,10.29,0.17,7,534,no,1
27,female,High School,75030,3,RENT,15000,VENTURE,15.21,0.2,6,675,no,0
24,male,High School,45597,0,RENT,2000,MEDICAL,5.42,0.04,4,626,yes,0
29,male,High School,53768,3,RENT,7000,VENTURE,10.27,0.13,8,590,yes,0
24,female,High School,46444,3,RENT,5600,VENTURE,11.01,0.12,3,630,yes,0
24,female,Associate,95753,1,RENT,25000,DEBTCONSOLIDATION,14.96,0.26,4,542,no,1
30,male,Associate,132936,6,OWN,12000,VENTURE,13.57,0.09,7,653,yes,0
22,male,High School,18328,2,RENT,2100,HOMEIMPROVEMENT,14.83,0.11,3,591,no,1
26,male,Master,105414,4,MORTGAGE,1000,VENTURE,11.89,0.01,3,658,yes,0
26,female,High School,84921,0,RENT,6500,VENTURE,10.83,0.08,6,699,no,0
29,male,Bachelor,73010,1,MORTGAGE,6000,HOMEIMPROVEMENT,13.49,0.08,8,678,yes,0
24,male,Associate,29542,1,MORTGAGE,7000,HOMEIMPROVEMENT,10.38,0.24,4,628,no,0
23,male,High School,107224,2,MORTGAGE,2974,MEDICAL,6.55,0.03,3,631,yes,0
35,female,Associate,110401,11,MORTGAGE,4000,EDUCATION,7.29,0.04,9,671,no,0
22,male,High School,27122,2,MORTGAGE,2400,MEDICAL,11.71,0.09,3,612,yes,0
22,female,Bachelor,30942,0,RENT,2500,DEBTCONSOLIDATION,11.14,0.08,3,625,no,0
26,female,Bachelor,32638,3,RENT,6000,PERSONAL,10.65,0.18,2,657,no,0
29,male,Bachelor,61089,8,RENT,6000,HOMEIMPROVEMENT,9.99,0.1,7,621,yes,0
24,male,Bachelor,56216,2,RENT,5975,PERSONAL,14.46,0.11,4,657,no,1
24,female,High School,114791,0,MORTGAGE,15000,DEBTCONSOLIDATION,12.69,0.13,3,642,yes,0
23,female,Associate,71984,0,MORTGAGE,6000,MEDICAL,10.55,0.08,3,496,yes,0
27,female,Associate,37216,5,RENT,6575,PERSONAL,13.49,0.18,9,500,no,1
26,male,High School,61280,4,OWN,12000,MEDICAL,8.49,0.2,4,654,yes,0
30,male,Associate,217312,11,MORTGAGE,28000,PERSONAL,10.65,0.13,6,673,yes,0
25,male,Associate,180895,5,MORTGAGE,5000,DEBTCONSOLIDATION,12.99,0.03,4,704,no,0
29,male,Master,120762,7,RENT,10000,VENTURE,9.21,0.08,9,572,yes,0
33,male,Associate,93784,12,RENT,13000,HOMEIMPROVEMENT,11.01,0.14,7,565,yes,0
27,female,High School,150041,5,MORTGAGE,24250,DEBTCONSOLIDATION,11.01,0.16,7,604,yes,0
29,male,High School,38070,8,MORTGAGE,8875,MEDICAL,7.66,0.23,9,656,no,0
28,female,Bachelor,38370,2,RENT,4000,MEDICAL,11.49,0.1,7,709,no,0
26,female,Master,44921,2,RENT,4975,DEBTCONSOLIDATION,7.26,0.11,5,561,yes,0
30,male,Master,142568,9,RENT,10000,HOMEIMPROVEMENT,7.14,0.07,7,616,yes,0
34,male,High School,107595,10,RENT,35000,HOMEIMPROVEMENT,18.25,0.33,8,576,no,1
23,female,Associate,41237,1,RENT,9600,VENTURE,11.01,0.23,4,645,no,0
27,male,Associate,21369,3,RENT,4000,VENTURE,14.42,0.19,8,566,no,1
33,female,Bachelor,38365,9,MORTGAGE,13000,PERSONAL,10.74,0.34,6,669,no,1
22,male,Bachelor,60755,0,MORTGAGE,6000,VENTURE,12.69,0.1,4,580,yes,0
37,female,High School,76636,15,RENT,11000,DEBTCONSOLIDATION,11.01,0.14,16,574,yes,0
31,male,Bachelor,52527,4,RENT,13350,MEDICAL,12.42,0.25,9,642,no,1
31,male,Bachelor,77836,8,MORTGAGE,5100,DEBTCONSOLIDATION,13.22,0.07,10,668,no,1
24,female,Associate,103199,2,MORTGAGE,9600,PERSONAL,10.37,0.09,4,603,yes,0
31,female,High School,49417,9,RENT,8000,DEBTCONSOLIDATION,11.89,0.16,7,682,yes,0
23,male,Associate,65738,0,RENT,20000,VENTURE,11.83,0.3,4,668,no,1
34,female,Bachelor,36135,13,RENT,10000,EDUCATION,11.83,0.28,5,607,no,1
22,female,High School,135280,3,MORTGAGE,4000,PERSONAL,8.9,0.03,3,613,yes,0
24,female,Associate,28052,3,RENT,7000,DEBTCONSOLIDATION,10.62,0.25,3,649,no,1
23,male,Master,102232,1,RENT,20000,PERSONAL,11.11,0.2,4,663,yes,0
23,female,Bachelor,68742,3,OWN,12000,MEDICAL,10.38,0.17,2,603,yes,0
37,male,Associate,29875,13,RENT,3000,HOMEIMPROVEMENT,19.03,0.1,11,640,no,1
29,male,Bachelor,47617,5,MORTGAGE,16000,EDUCATION,5.99,0.34,8,628,yes,0
30,male,Bachelor,240633,7,RENT,10000,DEBTCONSOLIDATION,11.36,0.04,9,516,yes,0
23,male,High School,46937,0,MORTGAGE,3000,DEBTCONSOLIDATION,11.01,0.06,2,611,yes,0
27,male,Master,61053,5,RENT,2000,VENTURE,10.99,0.03,5,648,yes,0
39,female,Doctorate,140265,18,RENT,8000,VENTURE,15.27,0.06,11,708,no,1
25,male,Bachelor,192928,2,RENT,5000,PERSONAL,14.11,0.03,4,692,no,0
23,male,Associate,31092,3,OWN,7200,MEDICAL,8.49,0.23,2,511,yes,0
26,male,Bachelor,46747,4,MORTGAGE,3901,HOMEIMPROVEMENT,7.92,0.08,3,596,yes,0
33,male,Bachelor,33610,10,RENT,6000,HOMEIMPROVEMENT,12.46,0.18,8,688,no,1
24,male,Associate,86886,1,RENT,3000,HOMEIMPROVEMENT,7.43,0.03,2,628,yes,0
23,male,Bachelor,102877,3,OWN,15000,MEDICAL,15.33,0.15,2,574,no,0
27,male,High School,56264,6,OWN,8000,VENTURE,11.01,0.14,9,656,yes,0
25,male,Bachelor,47421,2,RENT,16000,EDUCATION,15.65,0.34,2,656,no,1
33,male,Bachelor,136042,12,OWN,5000,PERSONAL,12.69,0.04,5,660,no,0
22,female,High School,22323,0,RENT,3000,DEBTCONSOLIDATION,11.71,0.13,3,674,no,1
25,male,Master,96796,4,MORTGAGE,6000,VENTURE,7.87,0.06,4,676,yes,0
23,female,Master,29579,2,OWN,7000,EDUCATION,11.86,0.24,4,637,yes,0
23,male,Bachelor,181022,4,MORTGAGE,8200,EDUCATION,6.67,0.05,3,601,yes,0
35,male,Master,72970,15,OWN,24000,PERSONAL,12.53,0.33,9,656,no,0
37,male,High School,106548,16,RENT,25000,PERSONAL,19.66,0.23,12,626,no,1
27,male,Master,44289,0,MORTGAGE,6825,EDUCATION,8.32,0.15,9,675,no,1
38,male,Master,92062,15,MORTGAGE,9000,PERSONAL,5.99,0.1,12,727,no,0
27,female,Bachelor,68228,3,RENT,8000,PERSONAL,16.77,0.12,10,584,yes,0
26,female,Associate,102798,3,MORTGAGE,15000,VENTURE,7.66,0.15,4,621,yes,0
22,male,High School,43056,2,RENT,8000,EDUCATION,7.82,0.19,4,630,no,0
25,male,High School,198957,4,MORTGAGE,20000,EDUCATION,11.04,0.1,4,668,no,0
26,male,Master,29897,1,MORTGAGE,2100,PERSONAL,13.11,0.07,3,674,no,0
24,male,Master,125695,0,MORTGAGE,19000,VENTURE,11.01,0.15,4,603,yes,0
26,female,High School,103969,5,MORTGAGE,23794,DEBTCONSOLIDATION,14.92,0.23,4,612,no,1
27,male,High School,43463,5,RENT,2036,EDUCATION,13.7,0.05,7,662,yes,0
25,female,Associate,23747,1,RENT,4000,EDUCATION,19.03,0.17,4,571,no,1
22,male,Master,89977,3,RENT,24250,DEBTCONSOLIDATION,15.65,0.27,2,692,no,1
27,male,Bachelor,71968,4,RENT,18000,MEDICAL,12.42,0.25,9,660,no,1
23,male,Bachelor,84867,0,RENT,3000,VENTURE,14.27,0.04,2,595,yes,0
22,female,High School,40505,0,RENT,7800,DEBTCONSOLIDATION,10.99,0.19,3,597,yes,0
52,male,High School,74106,29,RENT,8525,PERSONAL,7.04,0.12,19,682,yes,0
23,female,High School,111067,0,MORTGAGE,15000,DEBTCONSOLIDATION,9.91,0.14,2,571,yes,0
33,female,High School,62376,11,RENT,1118,VENTURE,10.21,0.02,11,627,no,0
24,male,Bachelor,27933,3,OWN,8855,DEBTCONSOLIDATION,5.87,0.32,4,488,yes,0
24,male,Bachelor,47802,1,RENT,3140,MEDICAL,11.46,0.07,3,616,no,1
26,female,Bachelor,46105,6,MORTGAGE,7000,HOMEIMPROVEMENT,14.96,0.15,4,661,no,1
27,female,High School,90865,6,MORTGAGE,3500,PERSONAL,6.03,0.04,10,475,yes,0
25,male,Bachelor,52048,1,RENT,3000,DEBTCONSOLIDATION,10.71,0.06,2,712,yes,0
23,male,High School,151140,3,MORTGAGE,10000,MEDICAL,9.99,0.07,2,664,yes,0
28,female,High School,44076,6,OWN,15250,MEDICAL,12.98,0.35,10,568,yes,0
38,female,Associate,149530,18,MORTGAGE,12000,EDUCATION,6.92,0.08,14,736,yes,0
44,male,Associate,65707,20,MORTGAGE,7750,VENTURE,15.72,0.12,13,697,no,1
32,female,Master,132994,12,MORTGAGE,9200,MEDICAL,5.79,0.07,10,634,yes,0
27,male,Bachelor,44378,1,RENT,9000,VENTURE,7.28,0.2,6,680,no,0
25,male,Associate,80400,1,MORTGAGE,20000,MEDICAL,15.27,0.25,4,594,no,1
25,male,Bachelor,39680,2,RENT,10000,VENTURE,12.99,0.25,2,564,no,1
