person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,female,High School,51352,4,RENT,7400,EDUCATION,16.32,0.14,4,686,no,1
21,male,High School,59864,0,RENT,25000,EDUCATION,10.99,0.42,2,648,no,1
23,male,Associate,37195,1,MORTGAGE,5800,EDUCATION,7.29,0.16,2,632,yes,0
22,male,Associate,99107,1,MORTGAGE,2500,EDUCATION,6.39,0.03,2,624,no,0
24,female,High School,87038,1,MORTGAGE,1000,EDUCATION,15.23,0.01,3,653,yes,0
27,male,Associate,37712,2,RENT,5775,DEBTCONSOLIDATION,14.91,0.15,10,640,no,1
25,male,Associate,156937,2,MORTGAGE,21000,VENTURE,13.16,0.13,3,542,yes,0
41,female,High School,168685,15,MORTGAGE,15000,EDUCATION,17.88,0.09,11,688,yes,0
27,female,Bachelor,88811,2,MORTGAGE,15000,EDUCATION,13.22,0.17,5,707,yes,0
22,male,Associate,76808,0,RENT,20000,MEDICAL,14.91,0.26,4,611,no,1
24,female,Associate,44207,0,MORTGAGE,4800,VENTURE,10.13,0.11,3,623,yes,0
26,female,High School,89537,6,MORTGAGE,15000,EDUCATION,9.91,0.17,3,631,no,1
27,female,Associate,63125,4,RENT,6000,MEDICAL,9.75,0.1,7,652,yes,0
32,male,Bachelor,58436,10,RENT,10000,EDUCATION,9.22,0.17,10,636,no,0
23,male,High School,48041,2,RENT,8000,HOMEIMPROVEMENT,11.36,0.17,3,512,no,1
22,male,High School,33782,0,RENT,2589,EDUCATION,13.26,0.08,3,625,yes,0
35,female,High School,62386,14,MORTGAGE,10000,VENTURE,11.62,0.16,13,626,yes,0
30,male,Bachelor,51370,9,RENT,11000,EDUCATION,12.53,0.21,9,637,yes,0
34,female,Doctorate,207559,11,MORTGAGE,15000,PERSONAL,14.96,0.07,5,688,no,0
27,male,High School,72998,5,RENT,8800,HOMEIMPROVEMENT,11.36,0.12,10,575,yes,0
26,male,Bachelor,145009,1,MORTGAGE,20000,HOMEIMPROVEMENT,13.79,0.14,4,717,yes,0
27,female,Doctorate,48905,5,RENT,8000,VENTURE,11.99,0.16,7,662,yes,0
22,female,High School,88128,0,RENT,4200,DEBTCONSOLIDATION,11.71,0.05,3,623,yes,0
25,male,Associate,46572,0,RENT,6000,DEBTCONSOLIDATION,11.89,0.13,2,546,yes,0
23,male,High School,21465,0,RENT,6625,EDUCATION,6.03,0.31,3,595,no,1
29,female,Bachelor,43019,8,RENT,7300,MEDICAL,11.71,0.17,9,553,yes,0
29,male,Master,34775,8,RENT,10000,MEDICAL,12.84,0.29,9,640,no,1
24,female,Associate,122458,1,OWN,24250,MEDICAL,12.53,0.2,4,668,yes,0
24,male,Associate,69484,1,MORTGAGE,25000,EDUCATION,9.86,0.36,3,611,yes,0
29,male,Associate,91322,9,MORTGAGE,12000,HOMEIMPROVEMENT,8.09,0.13,6,606,yes,0
30,female,Associate,38057,8,RENT,5000,VENTURE,9.91,0.13,10,601,no,0
22,female,Master,36755,2,MORTGAGE,13750,EDUCATION,14.22,0.37,4,628,yes,0
26,female,Master,117420,0,RENT,16800,MEDICAL,6.17,0.14,4,652,yes,0
30,female,Bachelor,75058,8,MORTGAGE,8000,PERSONAL,11.01,0.11,10,587,no,0
31,female,Associate,53436,11,RENT,10000,MEDICAL,10.74,0.19,5,691,no,0
25,male,Bachelor,97293,2,OWN,25000,EDUCATION,11.48,0.26,4,652,yes,0
24,male,Bachelor,48902,4,RENT,6000,EDUCATION,6.37,0.12,4,659,no,0
26,male,Bachelor,37667,1,MORTGAGE,3000,MEDICAL,14.46,0.08,2,657,no,1
24,male,Bachelor,120948,0,MORTGAGE,5000,VENTURE,11.01,0.04,3,690,yes,0
32,female,Bachelor,102282,11,MORTGAGE,10000,HOMEIMPROVEMENT,9.65,0.1,8,679,no,0
31,female,Master,48813,5,RENT,1600,VENTURE,11.01,0.03,8,667,yes,0
25,male,High School,75654,4,RENT,12000,VENTURE,14.11,0.16,2,629,yes,0
23,male,Master,57401,1,OWN,9000,VENTURE,11.01,0.16,4,665,yes,0
50,male,Associate,71311,29,MORTGAGE,22000,MEDICAL,17.74,0.31,13,630,no,1
22,male,Associate,124582,0,MORTGAGE,8000,MEDICAL,7.74,0.06,3,596,yes,0
28,male,Bachelor,72213,7,MORTGAGE,23500,EDUCATION,11.01,0.33,10,671,no,0
29,male,Bachelor,124616,7,RENT,7500,PERSONAL,16.77,0.06,7,715,no,1
32,female,Associate,108894,11,MORTGAGE,8000,EDUCATION,7.96,0.07,6,649,yes,0
22,female,Bachelor,58868,0,RENT,30000,EDUCATION,18.39,0.51,2,606,no,1
23,male,Master,88839,0,MORTGAGE,25000,VENTURE,14.57,0.28,3,682,yes,0
27,female,High School,70551,5,MORTGAGE,4533,EDUCATION,14.48,0.06,7,571,yes,0
24,female,Bachelor,78831,4,RENT,8000,PERSONAL,9.63,0.1,3,671,no,0
22,male,High School,37016,0,OWN,3000,PERSONAL,10.36,0.08,2,564,yes,0
25,male,High School,19158,4,OWN,1750,HOMEIMPROVEMENT,15.31,0.09,4,625,yes,0
29,female,High School,143446,5,MORTGAGE,35000,EDUCATION,8.17,0.24,8,668,no,0
34,female,High School,30621,9,RENT,2875,VENTURE,8.61,0.09,8,657,yes,0
23,male,Bachelor,44359,1,RENT,6500,MEDICAL,9.99,0.15,3,640,no,0
24,male,High School,66290,1,MORTGAGE,4000,PERSONAL,5.84,0.06,3,562,yes,0
36,female,Associate,111163,15,MORTGAGE,4000,DEBTCONSOLIDATION,7.29,0.04,13,681,no,0
24,male,High School,76434,1,MORTGAGE,15000,MEDICAL,13.47,0.2,4,670,yes,0
30,male,Associate,43997,9,MORTGAGE,15000,MEDICAL,11.83,0.34,5,606,yes,0
25,male,Associate,138059,4,MORTGAGE,10000,EDUCATION,9.32,0.07,4,691,no,0
31,female,Bachelor,116449,8,MORTGAGE,8000,HOMEIMPROVEMENT,14.09,0.07,9,591,no,0
23,male,Associate,58544,0,MORTGAGE,14125,VENTURE,11.01,0.24,2,512,yes,0
27,female,Bachelor,45178,3,RENT,13500,MEDICAL,10.78,0.3,6,671,no,1
30,female,Associate,69057,6,RENT,4000,HOMEIMPROVEMENT,7.97,0.06,9,653,yes,0
24,male,Bachelor,93298,2,MORTGAGE,12000,DEBTCONSOLIDATION,12.42,0.13,2,610,no,0
35,female,Bachelor,71862,12,MORTGAGE,12000,MEDICAL,15.7,0.17,9,718,no,1
46,female,High School,63567,21,RENT,17000,HOMEIMPROVEMENT,8.71,0.27,15,665,no,1
31,male,High School,73214,6,RENT,8367,VENTURE,12.23,0.11,6,623,yes,0
29,male,Associate,22461,6,RENT,1700,MEDICAL,11.12,0.08,10,682,no,0
22,female,Associate,108875,1,RENT,12000,VENTURE,5.79,0.11,2,618,no,0
26,male,Master,78615,6,RENT,12000,VENTURE,11.01,0.15,4,676,yes,0
33,male,High School,19865,10,OWN,5900,VENTURE,11.01,0.3,7,646,no,1
33,male,Associate,54540,11,RENT,9600,EDUCATION,8.5,0.18,5,636,yes,0
33,female,Associate,28550,10,RENT,3000,PERSONAL,13.43,0.11,5,684,no,0
28,male,Associate,41800,7,RENT,9600,DEBTCONSOLIDATION,10.99,0.23,5,635,yes,0
27,male,Bachelor,94665,5,MORTGAGE,5122,HOMEIMPROVEMENT,8.56,0.05,8,699,yes,0
25,male,High School,165792,4,RENT,34800,PERSONAL,16.77,0.21,2,662,no,0
31,male,Bachelor,88433,7,RENT,5800,HOMEIMPROVEMENT,10.37,0.07,6,652,yes,0
26,female,Bachelor,84657,0,RENT,7500,MEDICAL,10.58,0.09,3,546,yes,0
26,male,Bachelor,166615,3,MORTGAGE,18000,EDUCATION,16.4,0.11,3,657,no,1
23,male,Bachelor,100649,3,RENT,12000,DEBTCONSOLIDATION,17.27,0.12,4,621,no,1
25,male,High School,128279,3,MORTGAGE,10000,EDUCATION,10.24,0.08,3,665,yes,0
22,female,Associate,60581,0,MORTGAGE,12000,EDUCATION,7.37,0.2,2,678,yes,0
30,male,Bachelor,89657,8,MORTGAGE,1200,HOMEIMPROVEMENT,9.25,0.01,7,631,no,0
35,male,Master,112473,13,RENT,14000,VENTURE,13.16,0.12,6,710,no,0
37,female,High School,721223,12,OWN,16000,HOMEIMPROVEMENT,10.25,0.02,14,599,yes,0
25,male,Associate,69462,1,RENT,10000,PERSONAL,14.27,0.14,4,592,no,0
26,female,Master,90970,6,MORTGAGE,12500,EDUCATION,5.99,0.14,4,631,no,0
24,female,High School,74942,0,RENT,15000,DEBTCONSOLIDATION,11.01,0.2,4,637,yes,0
24,female,Master,93846,2,RENT,6150,DEBTCONSOLIDATION,5.99,0.07,4,653,no,0
33,male,Bachelor,51313,11,MORTGAGE,13000,DEBTCONSOLIDATION,7.9,0.25,6,595,yes,0
24,female,Master,94567,0,RENT,15000,DEBTCONSOLIDATION,14.92,0.16,4,642,no,1
24,female,Associate,85126,0,RENT,13000,DEBTCONSOLIDATION,10,0.15,2,702,no,0
25,female,Bachelor,76049,6,RENT,4000,EDUCATION,8.9,0.05,3,675,yes,0
30,female,High School,64393,6,RENT,15000,PERSONAL,7.53,0.23,5,653,yes,0
47,male,Master,168908,24,RENT,10000,VENTURE,11.01,0.06,13,708,no,0
23,female,High School,51306,0,MORTGAGE,14791,EDUCATION,13.07,0.29,4,551,yes,0
29,male,Bachelor,146543,8,RENT,3000,VENTURE,10.25,0.02,9,655,yes,0
27,female,High School,121274,4,OWN,6000,VENTURE,7.66,0.05,5,647,yes,0
35,female,Bachelor,35560,11,RENT,1178,MEDICAL,11.89,0.03,11,657,yes,0
29,female,High School,51351,4,MORTGAGE,7800,PERSONAL,13.11,0.15,9,579,no,0
23,female,High School,91086,0,RENT,2000,VENTURE,5.79,0.02,3,694,no,0
30,female,Bachelor,115072,8,MORTGAGE,5000,VENTURE,6.99,0.04,10,657,yes,0
33,male,High School,84667,10,MORTGAGE,16000,PERSONAL,11.99,0.19,8,664,yes,0
35,female,Bachelor,150642,11,MORTGAGE,20000,EDUCATION,11.49,0.13,5,614,no,0
64,female,High School,126989,41,RENT,20000,HOMEIMPROVEMENT,18.64,0.16,30,631,yes,0
25,male,Associate,51359,1,RENT,5000,MEDICAL,7.51,0.1,3,558,yes,0
33,male,Associate,99370,11,MORTGAGE,6000,VENTURE,7.51,0.06,6,694,no,0
30,female,Associate,69588,7,MORTGAGE,4500,VENTURE,7.49,0.06,10,606,no,0
34,male,High School,37024,7,RENT,11982,DEBTCONSOLIDATION,9.69,0.32,6,613,no,1
32,female,Associate,151061,10,MORTGAGE,9000,EDUCATION,6.62,0.06,10,677,yes,0
27,female,Associate,50395,6,RENT,7100,MEDICAL,7.88,0.14,10,611,yes,0
22,female,Bachelor,52883,0,MORTGAGE,9000,EDUCATION,11.71,0.17,4,617,yes,0
32,female,Master,67413,7,OWN,15250,HOMEIMPROVEMENT,16.35,0.23,6,683,yes,0
27,female,Master,47147,7,RENT,12000,PERSONAL,8.99,0.25,5,672,no,1
28,female,High School,81247,8,RENT,9000,MEDICAL,16.29,0.11,9,562,no,1
31,female,Associate,172614,8,RENT,25000,VENTURE,16.07,0.14,7,672,yes,0
42,female,Master,130725,17,MORTGAGE,15000,DEBTCONSOLIDATION,12.6,0.11,11,596,yes,0
24,female,High School,136742,4,MORTGAGE,17950,EDUCATION,11.99,0.13,4,633,yes,0
30,female,Bachelor,54290,9,RENT,13000,MEDICAL,16.32,0.24,6,695,no,1
22,male,Associate,18195,0,RENT,6178,EDUCATION,13.35,0.34,3,656,no,1
25,female,High School,40131,6,MORTGAGE,4800,DEBTCONSOLIDATION,7.29,0.12,4,688,no,0
26,male,High School,75172,0,MORTGAGE,19292,MEDICAL,11.45,0.26,2,581,no,1
28,female,Master,32511,3,RENT,8000,VENTURE,11.36,0.25,5,685,no,1
28,male,High School,86102,7,RENT,21000,PERSONAL,11.01,0.24,9,628,no,1
56,male,High School,108901,34,MORTGAGE,7200,PERSONAL,6.17,0.07,19,720,yes,0
23,female,Bachelor,38081,2,RENT,1000,PERSONAL,14.96,0.03,3,622,no,1
30,male,Associate,130540,4,RENT,8000,PERSONAL,14.96,0.06,7,674,no,1
23,male,Bachelor,65502,0,RENT,9600,PERSONAL,20,0.15,2,652,no,1
30,male,Bachelor,37188,9,RENT,6500,HOMEIMPROVEMENT,15.65,0.17,6,659,no,1
25,female,Bachelor,104514,0,MORTGAGE,12204,MEDICAL,7.29,0.12,2,571,yes,0
30,male,Associate,51396,8,RENT,8450,MEDICAL,8.59,0.16,7,655,no,0
32,female,Associate,37198,10,MORTGAGE,6000,EDUCATION,15.31,0.16,8,672,yes,0
30,female,Bachelor,39085,5,RENT,13275,EDUCATION,11.01,0.34,5,672,no,1
24,female,High School,62040,1,RENT,9830,HOMEIMPROVEMENT,9.57,0.16,3,653,yes,0
26,female,Bachelor,157128,5,MORTGAGE,20000,PERSONAL,13.34,0.13,3,652,yes,0
27,male,Associate,58396,2,RENT,9800,EDUCATION,8.59,0.17,5,646,yes,0
25,female,Associate,37071,1,RENT,3000,PERSONAL,11.71,0.08,3,611,no,0
25,female,Master,22958,3,RENT,4500,EDUCATION,13.61,0.2,2,596,no,1
33,male,Associate,64846,9,RENT,1200,MEDICAL,16.29,0.02,7,545,no,1
27,male,Master,47528,4,OWN,9600,MEDICAL,5.79,0.2,10,679,no,0
27,male,Bachelor,145060,4,MORTGAGE,18000,HOMEIMPROVEMENT,10.74,0.12,6,623,yes,0
33,female,Master,124412,12,MORTGAGE,3424,DEBTCONSOLIDATION,5.89,0.03,8,573,yes,0
29,female,Doctorate,190509,5,OWN,20000,MEDICAL,6.54,0.1,5,687,yes,0
23,male,High School,60940,0,MORTGAGE,15000,EDUCATION,10.14,0.25,3,670,no,0
32,female,Master,31532,10,RENT,9950,EDUCATION,12.68,0.32,7,680,no,1
38,male,Associate,77957,14,RENT,23610,HOMEIMPROVEMENT,13.48,0.3,12,707,no,1
21,female,Bachelor,40638,1,RENT,9000,EDUCATION,12.69,0.22,3,538,no,0
25,male,Master,99422,0,RENT,9356,PERSONAL,7.57,0.09,3,648,no,0
23,male,Master,48756,0,RENT,8000,EDUCATION,11.49,0.16,2,619,yes,0
28,male,Associate,86532,7,RENT,20000,HOMEIMPROVEMENT,14,0.23,4,687,no,1
31,male,Associate,104738,9,OWN,25000,PERSONAL,13.57,0.24,10,686,no,0
28,male,Bachelor,79039,8,MORTGAGE,10000,HOMEIMPROVEMENT,7.49,0.13,7,685,no,0
31,male,Master,48890,7,MORTGAGE,4750,DEBTCONSOLIDATION,9.7,0.1,8,698,yes,0
33,male,Bachelor,94643,9,MORTGAGE,20000,MEDICAL,15.96,0.21,10,623,yes,0
24,male,High School,64495,5,RENT,8000,MEDICAL,16.12,0.12,3,576,no,1
27,male,Master,46243,2,RENT,13000,DEBTCONSOLIDATION,11.83,0.28,5,616,no,1
22,female,Master,31240,0,RENT,1000,DEBTCONSOLIDATION,15.95,0.03,2,682,no,1
22,male,High School,98771,0,MORTGAGE,1300,PERSONAL,6.39,0.01,3,624,yes,0
22,female,Master,49146,0,RENT,6000,DEBTCONSOLIDATION,12.25,0.12,4,717,no,0
28,male,Master,24905,7,RENT,4000,EDUCATION,10.99,0.16,10,587,no,0
32,male,Doctorate,58680,8,MORTGAGE,5200,DEBTCONSOLIDATION,5.42,0.09,5,699,no,0
28,female,Associate,65505,6,RENT,1800,MEDICAL,11.01,0.03,8,571,no,0
31,female,Bachelor,66230,7,RENT,12000,PERSONAL,10.99,0.18,9,704,yes,0
31,female,Bachelor,37042,5,RENT,10000,DEBTCONSOLIDATION,10.19,0.27,7,532,no,1
25,male,High School,74083,4,RENT,12000,PERSONAL,8.46,0.16,3,571,no,0
69,male,Master,97535,48,RENT,4800,MEDICAL,14.79,0.05,22,784,no,0
25,male,Associate,82588,0,OWN,6000,HOMEIMPROVEMENT,12.42,0.07,4,620,yes,0
24,male,Bachelor,49030,0,RENT,1000,EDUCATION,8.53,0.02,4,692,yes,0
22,female,High School,73133,0,MORTGAGE,6000,EDUCATION,6.62,0.08,3,625,yes,0
27,female,Bachelor,31144,4,RENT,5000,EDUCATION,9.68,0.16,7,571,yes,0
26,male,Bachelor,111684,2,RENT,12000,DEBTCONSOLIDATION,11.71,0.11,3,576,yes,0
24,male,High School,36999,2,RENT,2000,MEDICAL,8.07,0.05,4,645,no,0
25,female,Bachelor,96705,0,RENT,9000,EDUCATION,11.01,0.09,2,691,yes,0
25,male,Associate,78848,0,MORTGAGE,15000,PERSONAL,11.12,0.19,4,587,no,0
26,male,Master,112868,4,MORTGAGE,6203,PERSONAL,14.09,0.05,3,688,yes,0
27,male,Bachelor,52524,5,RENT,15000,MEDICAL,9.98,0.29,6,605,no,1
28,female,Bachelor,59688,6,RENT,12000,DEBTCONSOLIDATION,14.49,0.2,5,714,no,1
36,male,High School,65738,10,RENT,3800,PERSONAL,11.01,0.06,15,680,no,1
25,male,Associate,145146,2,MORTGAGE,9500,DEBTCONSOLIDATION,5.42,0.07,2,679,yes,0
24,male,Associate,121386,0,MORTGAGE,6000,DEBTCONSOLIDATION,11.01,0.05,3,658,no,0
25,female,Bachelor,61964,6,RENT,1800,PERSONAL,15.22,0.03,4,686,yes,0
44,female,Master,131867,21,MORTGAGE,12800,MEDICAL,13.79,0.1,12,704,no,0
34,male,Bachelor,37289,11,RENT,4000,MEDICAL,9.63,0.11,6,729,no,0
25,female,Bachelor,103029,0,MORTGAGE,7350,DEBTCONSOLIDATION,5.79,0.07,4,615,no,0
29,male,Bachelor,67342,5,OWN,1200,PERSONAL,9.99,0.02,9,674,yes,0
24,male,High School,80776,0,MORTGAGE,1400,VENTURE,12.53,0.02,4,527,yes,0
28,female,High School,57776,5,RENT,9000,DEBTCONSOLIDATION,9.87,0.16,7,582,yes,0
22,female,Bachelor,85040,0,MORTGAGE,21000,DEBTCONSOLIDATION,8.88,0.25,3,594,yes,0
24,female,High School,140798,0,RENT,8000,VENTURE,16.49,0.06,3,520,yes,0
31,female,Associate,36959,8,RENT,6000,VENTURE,18.42,0.16,8,528,no,1
29,female,High School,44145,7,RENT,12000,MEDICAL,7.49,0.27,10,666,no,1
22,female,High School,59751,0,RENT,15000,MEDICAL,14.61,0.25,3,599,no,1
24,male,Bachelor,60341,3,RENT,4400,DEBTCONSOLIDATION,16.77,0.07,3,636,no,1
26,male,Master,38360,3,RENT,7000,EDUCATION,11.01,0.18,2,675,yes,0
23,female,Master,73065,0,RENT,4000,EDUCATION,11.83,0.05,3,677,no,0
26,male,Bachelor,63473,1,RENT,4800,EDUCATION,9.99,0.08,2,672,yes,0
23,female,High School,11582,0,OWN,2000,HOMEIMPROVEMENT,13.35,0.17,2,516,no,1
25,male,Associate,29861,0,RENT,9600,PERSONAL,11.71,0.32,3,598,no,1
33,male,Bachelor,300961,10,RENT,35000,MEDICAL,7.29,0.12,7,609,yes,0
24,male,Associate,45201,1,MORTGAGE,10000,MEDICAL,10.99,0.22,3,565,yes,0
24,male,High School,72904,0,RENT,15000,DEBTCONSOLIDATION,11.83,0.21,3,647,no,0
24,male,Bachelor,151319,2,RENT,12000,MEDICAL,14.27,0.08,2,703,no,1
33,male,Associate,240911,7,MORTGAGE,3000,PERSONAL,10.4,0.01,9,653,yes,0
66,female,Bachelor,47014,44,RENT,11000,MEDICAL,5.42,0.23,19,743,no,0
28,female,Bachelor,346815,7,MORTGAGE,18000,VENTURE,20,0.05,9,622,no,1
24,female,Associate,33707,1,MORTGAGE,10000,EDUCATION,11.01,0.3,2,618,yes,0
26,female,Associate,120166,4,MORTGAGE,15000,MEDICAL,6.99,0.12,3,621,yes,0
34,female,Associate,66620,10,MORTGAGE,2500,PERSONAL,13.49,0.04,5,641,yes,0
25,male,Master,48699,3,MORTGAGE,3500,DEBTCONSOLIDATION,13.49,0.07,3,664,yes,0
28,female,Master,100757,6,MORTGAGE,7215,VENTURE,12.43,0.07,7,652,yes,0
23,male,Associate,64784,0,RENT,3000,MEDICAL,11.96,0.05,4,593,no,0
38,male,Associate,79199,14,MORTGAGE,15000,EDUCATION,10.36,0.19,17,631,no,0
24,male,Bachelor,47969,3,MORTGAGE,5600,DEBTCONSOLIDATION,5.42,0.12,4,691,yes,0
37,male,High School,108745,15,MORTGAGE,22000,DEBTCONSOLIDATION,8.88,0.2,12,680,no,0
24,male,Master,100041,1,RENT,10000,EDUCATION,12.21,0.1,4,694,no,0
34,female,High School,69255,12,RENT,4800,DEBTCONSOLIDATION,11.01,0.07,10,653,no,1
21,male,Bachelor,94451,0,RENT,14275,EDUCATION,9.91,0.15,4,622,no,0
23,female,High School,90841,0,RENT,3500,EDUCATION,11.11,0.04,4,609,yes,0
24,male,High School,77959,5,MORTGAGE,6000,VENTURE,10.75,0.08,3,691,yes,0
34,female,Master,23920,8,RENT,5000,VENTURE,6.99,0.21,7,676,no,1
22,male,Master,91156,0,RENT,8000,MEDICAL,5.99,0.09,3,625,no,0
31,male,Doctorate,115310,8,MORTGAGE,25000,DEBTCONSOLIDATION,10.08,0.22,6,727,yes,0
23,male,Associate,55082,0,MORTGAGE,5550,EDUCATION,15.37,0.1,3,635,yes,0
23,male,Bachelor,22421,0,RENT,1700,PERSONAL,11.11,0.08,3,611,yes,0
37,male,Bachelor,31427,12,RENT,2777,HOMEIMPROVEMENT,15.61,0.09,12,683,no,1
40,male,Associate,40851,18,MORTGAGE,1000,HOMEIMPROVEMENT,11.01,0.02,15,630,no,0
22,male,Associate,44093,1,RENT,10000,VENTURE,15.27,0.23,2,590,no,1
25,male,Master,54423,0,RENT,9000,PERSONAL,10.65,0.17,4,523,yes,0
28,female,Doctorate,37961,5,RENT,6000,PERSONAL,9.32,0.16,8,678,no,0
22,female,Associate,70946,1,MORTGAGE,10000,EDUCATION,12.53,0.14,2,567,yes,0
22,male,High School,116274,0,MORTGAGE,25000,VENTURE,13.8,0.22,4,654,yes,0
40,female,High School,99187,17,MORTGAGE,10000,HOMEIMPROVEMENT,11.54,0.1,9,559,no,0
27,female,High School,64123,5,MORTGAGE,13000,VENTURE,11.01,0.2,10,611,no,0
26,male,Master,64789,4,RENT,10000,DEBTCONSOLIDATION,8.59,0.15,4,665,yes,0
53,male,Doctorate,105115,31,RENT,15000,HOMEIMPROVEMENT,8.5,0.14,21,756,yes,0
22,male,High School,49248,0,MORTGAGE,6000,VENTURE,9.91,0.12,2,640,no,0
23,male,Bachelor,70483,0,RENT,5000,PERSONAL,13.16,0.07,3,695,no,0
30,female,Associate,43240,4,RENT,10000,MEDICAL,12.21,0.23,6,586,no,0
29,male,Master,72900,5,RENT,17000,PERSONAL,14.12,0.23,9,617,yes,0
22,female,Bachelor,42919,2,RENT,9600,PERSONAL,19.16,0.22,2,626,no,1
25,male,Bachelor,210999,2,RENT,20000,DEBTCONSOLIDATION,14.72,0.09,2,680,yes,0
26,female,Bachelor,120579,3,MORTGAGE,8000,MEDICAL,11.39,0.07,5,701,no,0
23,male,Master,96969,2,RENT,20000,MEDICAL,7.9,0.21,4,696,no,0
24,female,Master,30827,1,RENT,4767,PERSONAL,13.23,0.15,3,622,no,0
27,female,Bachelor,46727,8,RENT,12000,MEDICAL,6.62,0.26,10,662,no,1
28,female,Master,240873,9,MORTGAGE,15000,MEDICAL,8.9,0.06,10,686,yes,0
34,female,Associate,38079,10,RENT,14500,MEDICAL,7.88,0.38,10,597,no,1
29,male,High School,91053,8,MORTGAGE,3000,PERSONAL,9.45,0.03,10,482,yes,0
24,female,Associate,44185,3,MORTGAGE,5600,VENTURE,7.9,0.13,2,661,yes,0
26,male,Master,44420,4,MORTGAGE,9250,PERSONAL,10.08,0.21,3,559,yes,0
24,female,Associate,38448,2,MORTGAGE,6700,EDUCATION,14.26,0.17,2,636,no,0
23,female,Bachelor,75004,3,MORTGAGE,10000,MEDICAL,7.9,0.13,3,659,yes,0
25,male,High School,114810,7,RENT,8600,HOMEIMPROVEMENT,8.59,0.07,2,616,yes,0
34,male,Bachelor,49434,10,MORTGAGE,10000,MEDICAL,6.56,0.2,14,698,yes,0
22,male,Master,54733,0,MORTGAGE,9125,MEDICAL,5.79,0.17,3,652,yes,0
30,male,Bachelor,97250,6,MORTGAGE,3000,EDUCATION,6.62,0.03,9,612,yes,0
31,male,Doctorate,47878,10,RENT,16450,HOMEIMPROVEMENT,16.02,0.34,10,650,no,1
29,female,Associate,101939,8,MORTGAGE,10000,VENTURE,11.01,0.1,8,665,no,0
27,female,Associate,39511,4,RENT,4200,MEDICAL,8,0.11,10,620,yes,0
27,male,High School,39645,2,RENT,1500,HOMEIMPROVEMENT,10.57,0.04,5,596,no,1
24,male,High School,29794,5,RENT,10000,VENTURE,8.7,0.34,2,534,no,1
27,male,Associate,116276,5,MORTGAGE,3000,VENTURE,14.17,0.03,9,603,no,1
24,male,Master,40967,0,RENT,10000,VENTURE,13.16,0.24,3,654,yes,0
25,female,Bachelor,114641,1,MORTGAGE,9136,PERSONAL,7.9,0.08,4,646,yes,0
39,male,High School,127013,17,MORTGAGE,9000,DEBTCONSOLIDATION,9.32,0.07,12,657,no,0
44,male,Master,32985,23,RENT,3369,DEBTCONSOLIDATION,15.13,0.1,15,737,no,1
39,male,High School,62138,18,RENT,20000,PERSONAL,13.73,0.32,11,674,no,1
33,female,Master,130688,13,MORTGAGE,7200,PERSONAL,14.35,0.06,6,664,no,0
21,male,Associate,30739,0,RENT,5000,EDUCATION,16.45,0.16,4,643,no,1
25,male,High School,36913,2,RENT,2000,MEDICAL,11.21,0.05,3,646,yes,0
33,female,Master,58745,9,RENT,14872,PERSONAL,11.53,0.25,11,691,no,1
40,male,Associate,18474,18,OWN,8000,HOMEIMPROVEMENT,7.14,0.43,12,487,no,1
30,male,Master,115106,9,MORTGAGE,12000,DEBTCONSOLIDATION,8.94,0.1,6,703,no,0
25,female,Bachelor,59830,0,RENT,3000,VENTURE,12.68,0.05,3,631,no,1
29,male,Bachelor,51644,7,OWN,2500,MEDICAL,6.76,0.05,5,621,yes,0
22,male,High School,54010,0,RENT,16000,VENTURE,16.35,0.3,4,572,no,1
24,male,High School,37061,0,MORTGAGE,5000,PERSONAL,10.71,0.13,2,586,yes,0
25,male,Master,35588,3,RENT,5000,EDUCATION,8.9,0.14,2,652,no,0
23,female,Bachelor,71325,4,MORTGAGE,4000,MEDICAL,8,0.06,3,518,yes,0
27,male,Associate,76738,4,RENT,5000,DEBTCONSOLIDATION,10,0.07,5,708,yes,0
23,female,High School,51565,5,RENT,6500,PERSONAL,10.37,0.13,3,640,yes,0
32,male,High School,30928,11,RENT,3600,DEBTCONSOLIDATION,8.94,0.12,8,537,no,0
28,female,High School,86001,9,MORTGAGE,20000,PERSONAL,12.21,0.23,9,629,yes,0
28,female,Master,48003,7,RENT,3600,MEDICAL,16.29,0.07,8,660,no,1
38,male,Bachelor,63590,17,RENT,7000,EDUCATION,5.99,0.11,11,703,yes,0
32,male,Master,81348,7,MORTGAGE,6437,VENTURE,11,0.08,6,641,yes,0
24,male,High School,60910,0,MORTGAGE,12500,EDUCATION,9.32,0.21,3,663,yes,0
23,female,High School,60959,1,RENT,2400,PERSONAL,11.83,0.04,2,655,yes,0
36,female,High School,35726,13,RENT,6000,MEDICAL,15.96,0.17,13,653,no,0
24,male,Bachelor,69439,3,MORTGAGE,8000,EDUCATION,5.42,0.12,3,680,no,0
24,female,Bachelor,72987,4,MORTGAGE,10000,EDUCATION,6.03,0.14,3,620,yes,0
24,female,Associate,44005,3,RENT,4000,DEBTCONSOLIDATION,7.4,0.09,4,573,no,0
25,female,Bachelor,67180,3,RENT,2780,MEDICAL,9.03,0.04,3,641,no,1
