loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
155836db-8d06-4dbb-858b-90d148bb81d6,24,male,High School,49349,3,MORTGAGE,5000,EDUCATION,14.82,0.1,3,617,yes,0
1558d50b-defb-480f-bc40-da562a4f1f10,23,male,High School,55020,0,MORTGAGE,3000,PERSONAL,7.05,0.05,3,630,no,0
155ab69f-2c54-453b-9619-c8023eaecf87,29,male,Associate,101457,10,MORTGAGE,10966,EDUCATION,9.98,0.11,9,636,no,0
155b5096-11ce-47cb-a0aa-6d655af41358,25,male,High School,36953,1,RENT,3000,PERSONAL,11.85,0.08,4,671,yes,0
155d4a63-7c26-47bc-accf-45b02031c5d6,23,male,High School,73001,3,MORTGAGE,25850,EDUCATION,7.9,0.35,4,621,yes,0
155d7c5f-7d02-470e-9e67-887b13548bee,36,male,Associate,30947,11,RENT,6216,MEDICAL,10.13,0.2,14,590,no,1
155f02d7-4146-4fac-b7e0-31adf7d4009b,33,male,Associate,37132,9,MORTGAGE,4000,DEBTCONSOLIDATION,11.01,0.11,7,687,no,0
15603a2c-d4e3-4dc8-be4c-78bdc80712a1,25,female,Associate,151045,4,MORTGAGE,20000,EDUCATION,11.71,0.13,4,655,yes,0
15603ca3-4d0d-4da8-94e9-4a6adf142e1a,35,male,High School,66227,11,RENT,5000,MEDICAL,11.34,0.08,10,541,yes,0
15612bd9-4107-48f3-9552-3544617d41b3,29,male,Associate,21277,5,RENT,2750,HOMEIMPROVEMENT,14.84,0.13,6,528,no,1
15647487-c1ef-455a-8268-0ee554bc50bf,24,male,Master,110953,0,RENT,25000,MEDICAL,15.33,0.23,2,662,no,1
156518b6-8507-4cfd-b440-fbfa0ddf0229,27,female,Associate,104463,7,RENT,6000,EDUCATION,6.54,0.06,9,624,yes,0
156518fb-90e7-4005-8c21-c74571647726,29,male,Bachelor,144907,9,MORTGAGE,18203,PERSONAL,10.18,0.13,8,698,no,0
1565fe6b-e37c-41c3-9d01-1684471ff6c1,24,male,Associate,60946,2,MORTGAGE,6400,VENTURE,7.84,0.11,4,602,yes,0
156645b4-49c5-4832-8376-b623a9d499f0,26,male,Bachelor,44056,4,RENT,5000,EDUCATION,8.5,0.11,8,639,no,1
1567ec4e-db52-4108-8d2f-668bab8b2fcd,30,male,High School,134361,8,RENT,15450,VENTURE,10.91,0.11,7,655,no,0
15684607-fa23-4e76-93e5-c65860a565cf,22,female,Bachelor,36578,2,RENT,5000,EDUCATION,11.12,0.14,3,475,no,1
156a7262-1b77-4953-9061-af67afda599b,28,female,Associate,121173,2,RENT,18000,VENTURE,13.98,0.15,7,660,yes,0
156d92f7-1f10-4105-b66c-9a5862835d5f,23,female,Associate,44453,2,MORTGAGE,3000,DEBTCONSOLIDATION,13.22,0.07,4,682,no,0
1573e5f7-0af2-4f81-b24c-d80272719969,21,male,Bachelor,65590,0,RENT,1600,VENTURE,14.96,0.02,4,710,no,1
1574eb76-5a4a-44f7-aae2-437eed876b47,22,male,Master,39737,0,OWN,1200,MEDICAL,9.96,0.03,2,549,yes,0
1576b0dd-7f94-4bf1-92b4-7637b767010c,33,female,Bachelor,24100,11,OWN,6000,PERSONAL,11.99,0.25,7,686,no,1
157773d8-6519-479f-bb5f-700f6c7bd0c2,53,male,Doctorate,41702,29,MORTGAGE,10000,MEDICAL,10.39,0.24,30,755,no,1
1577eeaf-699a-4780-9df5-e0e3ec658bfd,23,male,Associate,52976,2,RENT,10400,PERSONAL,13.49,0.2,4,666,yes,0
1578b67b-00ce-4ae7-a9ed-01b8fd90b22f,24,male,High School,48957,2,RENT,3600,MEDICAL,10.1,0.07,4,632,yes,0
1578ed82-1baf-4211-a4f9-695486c4b5da,25,male,Associate,52704,0,RENT,10000,EDUCATION,8.01,0.19,3,640,yes,0
1578fc78-3ba8-477a-8cec-d5b334584cb8,30,female,High School,73487,7,RENT,2981,MEDICAL,7.11,0.04,5,668,yes,0
157c2f9a-ab4b-4aab-8a58-6fee3d7710b3,25,male,High School,105422,5,MORTGAGE,7000,HOMEIMPROVEMENT,7.51,0.07,4,578,yes,0
15801995-d7a9-4be2-91ba-ff9bd79738fe,23,male,High School,117623,3,MORTGAGE,4800,EDUCATION,11.01,0.04,2,608,yes,0
1584bc86-004e-4cc8-be44-8ebd65cb91e3,26,male,Master,63189,0,RENT,10000,MEDICAL,13.23,0.16,4,622,yes,0
15860806-e289-441e-9689-05685e6dd42b,22,female,High School,53665,0,RENT,18000,EDUCATION,13.57,0.34,4,664,no,1
1588b82e-23e3-44ff-b207-67cc6e6981ff,23,female,Master,82436,0,RENT,13105,VENTURE,8.79,0.16,2,574,yes,0
1588fb8d-57d6-48b1-8414-a93bdb772ab1,24,male,Master,29873,0,RENT,8500,PERSONAL,7.9,0.28,3,635,no,1
158aa121-62ac-455d-a319-1ba3845bdc5d,29,female,Associate,67209,7,RENT,9300,MEDICAL,9.32,0.14,7,559,yes,0
158d2fd2-15af-40ed-88fd-fc83ebaf6231,24,male,Bachelor,48724,0,MORTGAGE,7094,EDUCATION,14.41,0.15,5,608,yes,0
158e0e8a-6254-4069-b5be-81ff6b740a89,24,female,Master,46658,3,RENT,1067,EDUCATION,10.9,0.02,4,687,no,0
1592de7d-471a-4f76-a43f-3fc0cfc1e5dc,31,female,High School,59650,9,RENT,3850,MEDICAL,9.62,0.06,6,586,yes,0
15941a73-3ca3-4f41-a4d1-799d93ad348b,27,male,Associate,84485,2,MORTGAGE,10000,PERSONAL,11.01,0.12,9,662,no,0
15949d6e-6d51-4829-aa9a-f4bd723394ab,27,female,Bachelor,101819,4,MORTGAGE,15000,VENTURE,6.03,0.15,6,603,yes,0
15955230-d7bd-4020-8459-29ca1e8eae66,22,male,Associate,79083,0,MORTGAGE,2106,DEBTCONSOLIDATION,13.29,0.03,4,576,yes,0
1595bfef-6fee-4ce2-96cd-903656b57688,30,male,Doctorate,28597,5,RENT,6500,PERSONAL,14.72,0.23,10,726,no,0
15963dcc-a3b1-4d9a-b881-c70232482afc,23,female,High School,47971,1,RENT,8400,PERSONAL,13.79,0.18,2,574,no,1
1598d48b-77b4-4f53-b68a-d4f3a89b5817,23,male,High School,54825,0,RENT,10019,HOMEIMPROVEMENT,15.91,0.18,2,677,no,1
159a6fd4-c7bd-4e25-8b20-771c6ca816ec,24,male,Bachelor,44337,5,MORTGAGE,5283,EDUCATION,8.74,0.12,3,627,yes,0
159ab47c-5a87-45c0-b267-cde38977fb32,40,male,Associate,35337,14,RENT,4200,PERSONAL,14.72,0.12,16,670,no,1
159ed9f5-1fb6-480d-9e10-f3a23baafcf8,25,female,Master,60603,0,MORTGAGE,10000,PERSONAL,7.9,0.17,4,665,no,0
159f360b-eafa-4540-9ff4-9a3b91509d25,29,male,Associate,178568,4,MORTGAGE,10000,VENTURE,11.31,0.06,8,550,yes,0
159f8824-b4f6-42e4-8c5d-8f34aa4673f8,33,female,Doctorate,80786,14,MORTGAGE,10000,MEDICAL,10.79,0.12,7,683,no,0
15a01f54-348b-4a33-821c-f72fd5fe978e,22,male,High School,52561,0,RENT,15000,DEBTCONSOLIDATION,10.99,0.29,2,629,no,1
15a1f480-370a-434c-87cd-11065cec6500,22,male,Associate,102936,0,OTHER,15000,DEBTCONSOLIDATION,11.48,0.15,2,690,yes,0
15a264f2-8c55-4915-80eb-0a92abeb0333,28,female,Associate,62277,3,OWN,20400,DEBTCONSOLIDATION,17.74,0.33,5,616,no,1
15a37aa5-1d6b-4ec8-ab1c-475deabef24d,44,male,Master,58638,21,MORTGAGE,17500,DEBTCONSOLIDATION,12.18,0.3,15,605,yes,0
15a3e427-b08e-44a6-a683-47412d9983b0,30,female,Master,121040,9,MORTGAGE,7500,PERSONAL,11.59,0.06,6,615,yes,0
15a4c9a9-af89-4f8e-93c4-3df64061ae42,22,male,Bachelor,42765,0,RENT,12000,DEBTCONSOLIDATION,11.71,0.28,4,584,no,1
15a5edfe-5dc4-4987-8e28-0d5626334172,26,female,Bachelor,39189,1,RENT,2936,PERSONAL,12.63,0.07,6,703,no,1
15a90a21-10a9-4f04-b9dc-93e3a4e13c22,29,male,High School,49094,6,RENT,5000,PERSONAL,7.48,0.1,8,634,no,0
15a96b61-5529-4f50-9223-cc85d114f58b,30,male,Associate,21182,9,RENT,2708,MEDICAL,14.83,0.13,10,664,no,1
15a99c2c-e736-45c6-be1e-c373c1ca00df,27,male,Bachelor,82728,4,OWN,20000,PERSONAL,7.9,0.24,9,651,yes,0
15aa687a-cb41-485a-bf5d-126ee967cef5,24,female,High School,43093,3,RENT,4250,PERSONAL,6.99,0.1,2,711,yes,0
15ab0a87-ebb3-4557-aaa7-3bb9afe1527a,30,male,Master,115952,7,MORTGAGE,8000,MEDICAL,6.99,0.07,8,690,no,0
15ab83e0-4f39-430a-9b21-073eae29e9c6,38,female,Doctorate,79154,16,RENT,7000,MEDICAL,7.88,0.09,17,692,no,0
15ac141f-d6e7-4249-81d6-a3d4b690b837,22,female,Bachelor,59542,3,RENT,6000,PERSONAL,11.01,0.1,2,677,no,0
15acabe1-8f33-412d-8d25-a2ba2ec4091a,22,male,Associate,53904,0,RENT,12000,DEBTCONSOLIDATION,11.86,0.22,2,553,no,1
15ad6b2b-8190-416e-b97a-ba26377ad9e3,25,male,Bachelor,35677,1,RENT,1058,PERSONAL,13.05,0.03,3,663,no,1
15b0e98b-2edd-4b16-97b8-13efe645d7b5,24,male,High School,60097,0,MORTGAGE,4000,VENTURE,13.85,0.07,4,657,yes,0
15b11e04-739d-4432-84cf-0c796b237e6f,22,male,Associate,120821,1,MORTGAGE,14350,EDUCATION,9.99,0.12,2,640,yes,0
15b1c78f-88b8-4322-8de6-32823687ad56,26,male,Associate,102934,5,MORTGAGE,4000,EDUCATION,9.12,0.04,3,686,yes,0
15b56514-0c29-4d23-8d51-4d0a2d74020a,31,male,Master,181289,9,RENT,35000,EDUCATION,18.25,0.19,6,686,no,1
15b5c72b-3ff4-41fe-b525-cb3e8998bb44,32,female,Associate,48757,8,RENT,6000,MEDICAL,12.69,0.12,8,679,yes,0
15b70952-1c75-4057-9c53-dd4b359b803d,36,male,High School,90049,8,MORTGAGE,7186,MEDICAL,6.62,0.08,9,621,yes,0
15b8d47b-b6ef-4152-80ff-a12f916c4d93,37,male,High School,109009,15,MORTGAGE,14000,PERSONAL,11.84,0.13,12,679,no,0
15b91daf-5391-41f4-b18c-98e053480c7b,35,female,Bachelor,21157,12,RENT,3000,HOMEIMPROVEMENT,5.42,0.14,7,720,no,1
15b99ce3-714f-409f-8af9-2f3e7cce130b,33,female,Bachelor,65926,11,MORTGAGE,3800,MEDICAL,8.9,0.06,7,692,yes,0
15baf3f2-c435-4c8c-a7c2-40dba377b517,24,female,Bachelor,151029,2,MORTGAGE,15000,PERSONAL,7.66,0.1,3,650,no,0
15bc995a-dd2b-47eb-b432-2ef7fb30da3f,21,male,Bachelor,44498,2,OWN,8800,EDUCATION,13.85,0.2,2,541,yes,0
15be2824-5c43-42bc-9577-537e6f81d187,39,male,Doctorate,47176,17,RENT,9500,MEDICAL,10.62,0.2,11,715,no,0
15bf1808-3445-4bbd-bb15-b825f8c27038,20,female,High School,51391,0,RENT,6500,VENTURE,11.71,0.13,2,630,no,0
15bf2a83-838b-434b-98f1-9a5d89b42aac,22,male,Associate,37155,1,OWN,5000,PERSONAL,11.12,0.13,2,537,yes,0
15c10893-0f39-4ebb-a710-600e4b840db2,25,female,High School,84678,0,OWN,5000,HOMEIMPROVEMENT,8.59,0.06,3,632,yes,0
15c1305f-750e-4829-888b-9912c33fe4cf,35,male,Associate,48940,11,OWN,5000,MEDICAL,6.92,0.1,7,658,yes,0
15c13ee9-4331-40a0-bfd1-9479e798affd,37,male,High School,89974,12,MORTGAGE,7166,MEDICAL,6.62,0.08,11,539,yes,0
15c2f304-6fd9-410e-9b17-684dd5ad4ba0,30,female,High School,124134,7,MORTGAGE,25000,PERSONAL,12.19,0.2,8,588,yes,0
15c38b8c-754f-4a60-a8d6-4a694cbfc657,23,male,Bachelor,48877,1,RENT,2500,DEBTCONSOLIDATION,11.01,0.05,2,629,yes,0
15c4dd06-3f12-4bd8-a302-0d1ff9cbc17f,27,male,Master,78734,6,RENT,28000,PERSONAL,7.9,0.36,10,722,no,1
15ccb00e-c477-462e-a8da-6d715e278909,22,male,High School,79956,4,MORTGAGE,10000,VENTURE,11.49,0.13,4,572,yes,0
15cf4317-4a48-4964-9b21-008589d60d4a,23,female,High School,62060,0,RENT,12000,DEBTCONSOLIDATION,15.21,0.19,4,660,no,1
15cf8fbb-605d-44de-b1c6-de1329e5f811,31,male,Associate,73162,10,RENT,24000,DEBTCONSOLIDATION,17.43,0.33,9,572,no,1
15cff0f9-8e0d-4b98-9890-61b2b06e3734,23,female,High School,87026,3,MORTGAGE,6400,EDUCATION,7.51,0.07,2,690,no,0
15d180c2-bb33-4b08-87f1-1285ebc934f9,22,male,Bachelor,70246,2,RENT,10000,PERSONAL,7.02,0.14,3,660,yes,0
15d1e406-6bca-438e-8c29-04d95446b813,39,female,Associate,72977,18,RENT,8000,PERSONAL,9.88,0.11,14,612,yes,0
15d31a74-b781-46a0-a7fc-49c88a1e142a,31,female,Bachelor,83842,10,RENT,22000,DEBTCONSOLIDATION,13.67,0.26,7,654,no,1
15d3d2ed-5b5f-4fa7-b92d-6b9135b55ff7,34,female,Master,69795,9,RENT,6000,HOMEIMPROVEMENT,11.83,0.09,6,717,no,0
15d674f1-895d-4c3b-ae63-53c4abb0b3a2,26,male,High School,74170,3,OWN,1500,HOMEIMPROVEMENT,12.84,0.02,2,623,no,0
15d68014-c444-49dd-9338-1131151f0c10,23,male,High School,26276,0,RENT,10000,EDUCATION,13.6,0.38,3,656,no,1
15d743a2-c147-451d-a6f0-aecfab347577,32,male,Bachelor,42374,8,RENT,1908,MEDICAL,12.76,0.05,7,665,no,0
15d84e82-ab05-45f8-b6bc-49c3c9dcaed1,47,female,Bachelor,22873,26,MORTGAGE,3000,PERSONAL,5.42,0.13,12,678,no,1
15d93ffe-cfe5-456f-b0a3-c2b3a42d1326,26,female,Bachelor,44113,4,RENT,7000,DEBTCONSOLIDATION,14.96,0.16,4,628,no,1
15dc5981-5d58-452a-9b2e-01ac8ea3a1b3,30,male,Master,35962,8,RENT,2400,MEDICAL,17.93,0.07,7,663,no,1
15dcf885-1245-4534-aaf2-c91341c16c92,25,male,Associate,438914,2,MORTGAGE,35000,VENTURE,10.65,0.08,2,633,yes,0
15dee5c0-1906-4f22-afcc-ac643d4dde9a,22,male,Bachelor,19960,0,RENT,3200,VENTURE,17.93,0.16,4,618,no,1
15df7f5a-87c2-4d5b-b2ff-d65195cc4d18,24,male,High School,37247,0,MORTGAGE,5000,HOMEIMPROVEMENT,13.48,0.13,2,637,no,1
15e11be2-4a6e-42aa-8e55-34936c12b1f2,26,male,Associate,57441,3,RENT,2500,MEDICAL,15.65,0.04,3,626,yes,0
15e2289a-d1c0-40a0-9c9d-a139f603efde,30,male,Master,63265,10,MORTGAGE,3200,VENTURE,6.99,0.05,10,647,no,0
15e29f6f-56ac-4089-91e2-c5748d19aa4e,22,female,Bachelor,115708,0,MORTGAGE,20000,EDUCATION,7.88,0.17,3,635,no,0
15e49c4a-731f-44d1-9041-6139a6ead05c,28,male,High School,38396,5,MORTGAGE,15000,EDUCATION,8.01,0.39,6,696,no,0
15e6a03b-01c9-499d-b13b-d080fece7bc4,27,male,High School,62693,6,RENT,10144,PERSONAL,11.02,0.16,6,555,no,1
15eac8cc-5bda-4ef8-884d-62791c27445f,27,male,Associate,123043,5,RENT,10150,HOMEIMPROVEMENT,11.01,0.08,6,595,yes,0
15ec3dd8-96ec-4a4b-a9bf-6fc594146dcc,24,female,Bachelor,44120,0,MORTGAGE,6400,HOMEIMPROVEMENT,9.38,0.15,4,586,no,0
15ee1136-9eac-4c5a-9418-0d8a5930f754,27,female,Master,96939,3,MORTGAGE,15000,EDUCATION,6.54,0.15,6,660,yes,0
15f55ef3-626b-4491-9900-d49761251bc3,39,male,Doctorate,120598,20,MORTGAGE,12000,VENTURE,11.01,0.1,13,598,yes,0
15f56b03-ba6c-4dab-b420-eb677abbe6e9,24,female,Master,73450,2,MORTGAGE,5000,PERSONAL,7.88,0.07,4,579,yes,0
15f5f13b-a522-4d29-99c5-00ce5be5400c,23,female,Bachelor,35856,0,RENT,10000,EDUCATION,18.62,0.28,4,685,no,1
15f8d847-295d-4778-a702-7f77b953ce22,25,female,Bachelor,82824,3,RENT,11200,PERSONAL,11.99,0.14,2,584,no,0
15f91bd1-78fc-439c-85ad-427ac0736739,38,male,Bachelor,121119,20,MORTGAGE,5500,PERSONAL,10.37,0.05,13,628,yes,0
15fb2453-f9ad-4d89-9c03-8bd4d23bee54,23,female,Associate,90979,1,MORTGAGE,3000,EDUCATION,14.11,0.03,3,554,yes,0
15fb2463-b86f-402f-8739-76c89dd24a8c,25,male,Associate,86673,0,MORTGAGE,25000,EDUCATION,14.96,0.29,3,645,yes,0
15fcc7bb-dae1-4c6b-ae17-09e4d857646f,25,female,Master,91306,3,MORTGAGE,5000,VENTURE,12.75,0.05,4,665,yes,0
15fda0c3-a4f5-4f96-bf0d-a0686e2aa031,39,male,Associate,84921,16,MORTGAGE,12500,VENTURE,7.9,0.15,13,597,yes,0
15ffd84e-441b-4ecf-97cd-9d19586de1e7,39,male,Master,130377,18,MORTGAGE,20000,HOMEIMPROVEMENT,14.54,0.15,14,718,no,1
16028c42-2287-4aff-8228-f726714b0b58,22,female,High School,72690,1,MORTGAGE,20000,MEDICAL,17.74,0.28,3,632,no,1
1603b6c9-c107-416e-8653-aab491270deb,23,female,Associate,43070,0,RENT,5000,MEDICAL,11.4,0.12,3,596,yes,0
1604e1d0-3ded-4e14-8d01-cb44342dd89b,22,female,Bachelor,114941,0,MORTGAGE,6400,EDUCATION,7.9,0.06,4,633,yes,0
1607bd82-82b2-4a68-b565-4a985a19ceb1,27,male,Associate,53522,6,RENT,10000,VENTURE,14.71,0.19,6,664,no,1
1609c830-dd26-42ed-92d1-508f5307ef6b,26,female,Bachelor,37002,3,RENT,9000,HOMEIMPROVEMENT,17.1,0.24,4,597,no,1
160a333c-56f7-4a0f-8a7a-5b7fb906559d,26,female,Associate,97186,4,MORTGAGE,10000,PERSONAL,11.01,0.1,2,670,no,1
160db090-5bd5-4c99-88f3-fcc2b20ed110,23,male,Bachelor,69849,0,MORTGAGE,1000,VENTURE,11.01,0.01,2,630,yes,0
160ec390-a094-43c6-b414-303829f0dde9,21,female,Bachelor,29934,0,RENT,10000,DEBTCONSOLIDATION,13.48,0.33,2,592,no,1
16118de7-e96c-4242-8011-61aec3ec226d,24,male,Associate,59728,4,MORTGAGE,3500,MEDICAL,8.89,0.06,4,566,yes,0
161223d5-cefa-43f7-abfa-3fac15d4ea3c,25,male,High School,114486,4,MORTGAGE,35000,EDUCATION,8.61,0.31,4,628,no,0
1612b038-1167-4e76-b496-73184bf45f40,26,male,High School,82213,4,MORTGAGE,15000,MEDICAL,16.49,0.18,3,604,no,1
1612d6f2-8f00-462d-8d69-df920d29e602,29,male,High School,56426,7,MORTGAGE,7500,HOMEIMPROVEMENT,14.35,0.13,5,602,no,0
16133766-b236-4e89-82a3-da77383a06cb,34,female,Associate,52378,13,RENT,6400,MEDICAL,9.63,0.12,5,520,yes,0
16140b0c-c992-4fff-bb3b-291173ead154,24,male,Bachelor,36799,3,RENT,5300,EDUCATION,15.58,0.14,4,616,no,1
16145c68-c3c5-4e6e-9a86-937ef3a4fe5e,23,female,High School,116390,0,MORTGAGE,10000,PERSONAL,8.35,0.09,3,541,yes,0
161636dd-2f95-482d-95b8-26b13d008bdd,29,male,Doctorate,90941,4,RENT,6400,VENTURE,7.49,0.07,8,651,yes,0
161a6506-9147-4998-8e06-469ee198f2d1,31,female,Master,38032,7,RENT,5000,VENTURE,11.12,0.13,9,712,yes,0
161a6865-1b88-44b5-9374-4ff1e691d371,30,male,Bachelor,139230,6,RENT,7300,DEBTCONSOLIDATION,10.25,0.05,9,650,no,0
161af45a-7dfe-46a2-ae60-c3ca3cdd6a79,21,male,High School,21335,0,RENT,7000,DEBTCONSOLIDATION,10.62,0.33,2,640,no,1
161b60d9-8f20-4851-bff5-5f669e58ebbf,22,male,Associate,45381,0,RENT,5000,EDUCATION,9.31,0.11,3,635,yes,0
161ccff7-a7e6-4762-8d5f-5668f4fb71b2,26,male,Associate,103075,3,MORTGAGE,4000,DEBTCONSOLIDATION,9.25,0.04,2,704,no,0
161d01aa-8323-4ff3-a1c5-461461608963,32,male,Bachelor,109091,11,RENT,8000,PERSONAL,7.88,0.07,5,593,yes,0
161d4f04-cc2e-419d-bcb3-d90e00edf94d,27,female,Bachelor,21838,5,OWN,2500,EDUCATION,13.03,0.11,5,616,yes,0
161d534f-c794-4fb3-ab9a-8261b05e7389,28,male,Master,55710,3,OWN,8000,PERSONAL,15.58,0.14,10,690,no,0
161ec620-0135-45b5-b7e8-ed0db339f5ac,29,female,Associate,176215,6,MORTGAGE,3800,MEDICAL,6.39,0.02,6,677,no,0
16200a3d-9202-4f14-bae4-ca1312f39464,23,female,High School,53734,1,MORTGAGE,15000,PERSONAL,12.18,0.28,3,521,no,1
16206911-d7b6-469e-a074-14b5d6a63dc7,24,male,Associate,46816,0,RENT,8000,MEDICAL,11.49,0.17,2,602,yes,0
1620e27e-b1b5-41ad-ab05-86c14c5a329b,25,male,Bachelor,60425,3,RENT,12000,MEDICAL,7.14,0.2,3,593,no,0
162137bc-8d25-4ef2-bc59-1993ca9e24e3,37,female,Master,87052,14,RENT,6000,DEBTCONSOLIDATION,11.14,0.07,17,558,no,0
162360d5-e725-443e-adf8-c61aa0b0717f,25,female,High School,51352,4,RENT,7400,EDUCATION,16.32,0.14,4,686,no,1
16244dc8-6a15-4c7f-9603-08d536b385f7,21,male,High School,59864,0,RENT,25000,EDUCATION,10.99,0.42,2,648,no,1
1624f70b-0eff-409a-9a64-134ff021bf69,23,male,Associate,37195,1,MORTGAGE,5800,EDUCATION,7.29,0.16,2,632,yes,0
162599b6-f572-4655-8ce5-8c4f98ed0d45,22,male,Associate,99107,1,MORTGAGE,2500,EDUCATION,6.39,0.03,2,624,no,0
16265d04-2ca2-46a2-a32f-8f737fab6fff,24,female,High School,87038,1,MORTGAGE,1000,EDUCATION,15.23,0.01,3,653,yes,0
1627ff43-4757-48eb-8788-c063fe3f5f61,27,male,Associate,37712,2,RENT,5775,DEBTCONSOLIDATION,14.91,0.15,10,640,no,1
16295dd7-e44c-4db6-8841-459181490c70,25,male,Associate,156937,2,MORTGAGE,21000,VENTURE,13.16,0.13,3,542,yes,0
162cf8ea-0c20-43c0-aab9-8f20b4cd4d26,41,female,High School,168685,15,MORTGAGE,15000,EDUCATION,17.88,0.09,11,688,yes,0
162d096d-49be-4f28-8e7c-d7364255526c,27,female,Bachelor,88811,2,MORTGAGE,15000,EDUCATION,13.22,0.17,5,707,yes,0
162d220f-3035-4886-a4f6-7d2beb184974,22,male,Associate,76808,0,RENT,20000,MEDICAL,14.91,0.26,4,611,no,1
162ef62e-e7b2-4fd0-9921-069fe669a75d,24,female,Associate,44207,0,MORTGAGE,4800,VENTURE,10.13,0.11,3,623,yes,0
163050e4-35f9-49dd-b1e2-a62babb4b7b4,26,female,High School,89537,6,MORTGAGE,15000,EDUCATION,9.91,0.17,3,631,no,1
16308d30-f6da-477d-9d5a-54334de94a39,27,female,Associate,63125,4,RENT,6000,MEDICAL,9.75,0.1,7,652,yes,0
163254c6-6191-4786-add6-25288aeaa543,32,male,Bachelor,58436,10,RENT,10000,EDUCATION,9.22,0.17,10,636,no,0
1632a941-fc34-4a06-ba23-6ba4a363580b,23,male,High School,48041,2,RENT,8000,HOMEIMPROVEMENT,11.36,0.17,3,512,no,1
1632f958-08f3-4af3-8a16-521557a5d2c3,22,male,High School,33782,0,RENT,2589,EDUCATION,13.26,0.08,3,625,yes,0
1635c75f-9172-4c9a-bbfe-207122b61410,35,female,High School,62386,14,MORTGAGE,10000,VENTURE,11.62,0.16,13,626,yes,0
1638fc9b-420b-4408-986b-043c4bd4ed1c,30,male,Bachelor,51370,9,RENT,11000,EDUCATION,12.53,0.21,9,637,yes,0
1639e540-e3a6-4312-a94d-086eb8209150,34,female,Doctorate,207559,11,MORTGAGE,15000,PERSONAL,14.96,0.07,5,688,no,0
163ca616-fc57-496f-95fb-715b2fd9f0a0,27,male,High School,72998,5,RENT,8800,HOMEIMPROVEMENT,11.36,0.12,10,575,yes,0
163f7006-05c5-44c0-94ea-4e5a7c01274f,26,male,Bachelor,145009,1,MORTGAGE,20000,HOMEIMPROVEMENT,13.79,0.14,4,717,yes,0
1644cb32-366d-465c-8a48-5f3bd0ecfa3c,27,female,Doctorate,48905,5,RENT,8000,VENTURE,11.99,0.16,7,662,yes,0
1649d9e3-9c0e-4a08-bcd6-0a6b4c86a36c,22,female,High School,88128,0,RENT,4200,DEBTCONSOLIDATION,11.71,0.05,3,623,yes,0
164fc035-418e-4050-8f03-b35e78552eda,25,male,Associate,46572,0,RENT,6000,DEBTCONSOLIDATION,11.89,0.13,2,546,yes,0
16500c27-d765-40b6-83e3-a8f7755cc08d,23,male,High School,21465,0,RENT,6625,EDUCATION,6.03,0.31,3,595,no,1
16501d9e-d68a-4d34-9a19-fc20ebef67e4,29,female,Bachelor,43019,8,RENT,7300,MEDICAL,11.71,0.17,9,553,yes,0
16533d24-a9fc-4f99-af73-796deb9d580d,29,male,Master,34775,8,RENT,10000,MEDICAL,12.84,0.29,9,640,no,1
16553ea7-673d-4433-8b3e-fd5176199b97,24,female,Associate,122458,1,OWN,24250,MEDICAL,12.53,0.2,4,668,yes,0
16565558-5ab3-472d-9a56-db001e7997eb,24,male,Associate,69484,1,MORTGAGE,25000,EDUCATION,9.86,0.36,3,611,yes,0
1658efda-58fa-4fed-8a67-fdadb7304cbe,29,male,Associate,91322,9,MORTGAGE,12000,HOMEIMPROVEMENT,8.09,0.13,6,606,yes,0
165a107d-8bfc-4e5d-9c9a-b1159b267db2,30,female,Associate,38057,8,RENT,5000,VENTURE,9.91,0.13,10,601,no,0
165b6cc1-44f5-4aa0-8cfa-2abd8c476b1e,22,female,Master,36755,2,MORTGAGE,13750,EDUCATION,14.22,0.37,4,628,yes,0
165bc8e6-5350-4953-9a8e-04240f3b0048,26,female,Master,117420,0,RENT,16800,MEDICAL,6.17,0.14,4,652,yes,0
165eda0a-3eaa-46f6-953c-5b3f861aef13,30,female,Bachelor,75058,8,MORTGAGE,8000,PERSONAL,11.01,0.11,10,587,no,0
165f083f-39fc-452f-bc9f-1402c38f2a8e,31,female,Associate,53436,11,RENT,10000,MEDICAL,10.74,0.19,5,691,no,0
165f1a7e-af2f-4b76-a173-92d72d12f208,25,male,Bachelor,97293,2,OWN,25000,EDUCATION,11.48,0.26,4,652,yes,0
16614550-4392-4224-b70c-97ae6ceed605,24,male,Bachelor,48902,4,RENT,6000,EDUCATION,6.37,0.12,4,659,no,0
16626ac2-e789-4cc8-bcd0-2d25d5d3f33f,26,male,Bachelor,37667,1,MORTGAGE,3000,MEDICAL,14.46,0.08,2,657,no,1
16628eda-f3b4-4084-a300-4bd2b7ad77f4,24,male,Bachelor,120948,0,MORTGAGE,5000,VENTURE,11.01,0.04,3,690,yes,0
166342de-ac39-4423-bdee-04b64efb1f3d,32,female,Bachelor,102282,11,MORTGAGE,10000,HOMEIMPROVEMENT,9.65,0.1,8,679,no,0
16639c4b-3654-421c-95e4-620ae2086e23,31,female,Master,48813,5,RENT,1600,VENTURE,11.01,0.03,8,667,yes,0
