loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
59bcaeb8-2749-4da5-be2f-89212266a082,a,female,High School,63579,5,RENT,5704,MEDICAL,13.81,0.09,10,689,yes,0
59bd9204-e73a-4629-97b8-327b36441bb4,a,male,Associate,117262,0,MORTGAGE,18000,VENTURE,10.25,0.15,3,601,no,0
59bdaef9-9b75-46b2-bd63-791aafd3eef6,a,male,Master,116380,9,OWN,10000,VENTURE,9.99,0.09,5,619,yes,0
59be8b10-0273-441c-9a9e-a94dad326974,a,male,Associate,151151,2,MORTGAGE,25000,DEBTCONSOLIDATION,11.49,0.17,3,599,no,0
59c31051-84b3-4fa0-8f00-360164e7d0f6,a,male,Associate,39441,0,RENT,7000,PERSONAL,11.01,0.18,4,660,no,1
59c6911d-6770-4e87-886f-b715e11bb8ce,a,male,Master,41829,0,RENT,6000,PERSONAL,7.9,0.14,2,646,no,0
59c7262e-d73e-4f68-89fa-048af2dc8b29,a,male,High School,83056,2,MORTGAGE,10000,DEBTCONSOLIDATION,15.95,0.12,4,553,no,1
59c7d2b5-6e6b-4a7e-b5b2-151ce3a3f253,a,male,Master,51287,0,OWN,5400,PERSONAL,11.01,0.11,2,686,yes,0
59c8ea49-a966-4f91-981b-1d460879c072,a,male,Associate,77188,14,RENT,3500,MEDICAL,10,0.05,10,589,yes,0
59ce3368-3c00-4d64-914a-58e60efc321e,a,female,Associate,37176,0,MORTGAGE,6950,VENTURE,9.32,0.19,4,615,yes,0
59ce51fb-fc85-4ed6-85da-85dcb763296d,a,male,High School,96993,3,MORTGAGE,12000,HOMEIMPROVEMENT,10,0.12,4,549,yes,0
59ced5f6-ae16-427c-a4f0-29d53246b217,a,male,High School,62770,10,RENT,1600,MEDICAL,15.21,0.03,6,570,no,1
59cf9455-364a-4b0e-8761-6195bd881307,a,male,High School,36997,2,RENT,4300,MEDICAL,9.63,0.12,4,631,no,0
59cfd725-2359-431a-b5ff-34ec765d1e51,a,male,High School,60747,0,RENT,25000,VENTURE,10.36,0.41,2,634,no,1
59cff38d-8916-4541-9d4d-baef544b4e30,a,male,High School,63019,7,RENT,6000,MEDICAL,8.65,0.1,8,586,yes,0
59d21528-d63c-4d88-ac35-f0d9f28011a2,a,male,Bachelor,84428,1,RENT,20000,VENTURE,17.74,0.24,2,707,yes,0
59d3f002-96cf-4b4d-b3d7-7ee70eb15836,a,male,High School,96956,21,MORTGAGE,5000,PERSONAL,11.99,0.05,17,638,yes,0
59d421cc-49bb-41b1-a0bd-d263b44b0679,a,female,Bachelor,122175,6,MORTGAGE,15000,EDUCATION,14,0.12,3,627,no,0
59d4ec5c-e7fa-46b5-8c0e-228d529aaa08,a,male,High School,85234,0,MORTGAGE,6000,EDUCATION,5.62,0.07,3,571,no,0
59d54aec-4739-4f48-a483-fa6c68e3bf33,a,male,High School,384783,5,MORTGAGE,28000,DEBTCONSOLIDATION,7.9,0.07,9,623,yes,0
59d6a587-2c0e-45fd-8d7c-c9d0c003e018,a,male,Bachelor,43805,0,RENT,4000,DEBTCONSOLIDATION,5.97,0.09,4,679,no,0
59d8cded-a190-40c4-9a13-d1e8c853c097,a,male,Bachelor,130811,9,MORTGAGE,20000,VENTURE,12.53,0.15,10,708,no,0
59d92789-4dba-4023-92ca-68acf06d8b00,a,male,Associate,64181,5,MORTGAGE,15247,PERSONAL,9.64,0.24,3,630,no,0
59db89c1-f2fc-42b6-9c50-e952d3b21987,a,female,Associate,131871,15,MORTGAGE,18400,PERSONAL,12.41,0.14,8,715,no,0
59dd2a4b-a6b4-42f6-9fe1-10d8e6d057b2,a,female,Associate,66872,7,RENT,4800,MEDICAL,6.03,0.07,8,669,yes,0
59dd9efc-6ee6-463f-abeb-6f40a909b278,a,female,High School,25606,0,RENT,4000,DEBTCONSOLIDATION,11.86,0.16,2,605,no,0
59e0e457-3857-466e-8135-5ff1269ec77f,a,female,Associate,158322,0,MORTGAGE,6000,EDUCATION,7.51,0.04,3,546,yes,0
59e8f36b-03b9-40cf-b102-437c92c79e57,a,male,Bachelor,94517,8,MORTGAGE,8000,EDUCATION,9.86,0.08,7,651,yes,0
59eaaf41-25c1-4505-8501-7a56a4924603,a,male,Bachelor,65696,0,MORTGAGE,13196,VENTURE,9.94,0.2,4,641,yes,0
59f2e53b-1f4b-4408-9989-d3b807aeec94,a,male,Bachelor,41728,0,MORTGAGE,5000,EDUCATION,9.63,0.12,3,644,yes,0
59f45e81-457a-4b90-bc76-25ca07262e13,a,female,Associate,76571,0,RENT,18000,EDUCATION,10.39,0.24,8,610,yes,0
59f858da-0702-47f3-89e8-6c07e62da264,a,male,Bachelor,36818,8,MORTGAGE,15000,DEBTCONSOLIDATION,9.63,0.41,8,662,yes,0
59f92594-c9b2-4407-bc72-5581bb06e8e9,a,male,Associate,59480,4,RENT,4800,EDUCATION,11.36,0.08,4,577,no,0
59f9d49c-ccba-4adb-90e5-f919416537a1,a,male,Bachelor,22674,1,RENT,4500,EDUCATION,8.94,0.2,2,639,no,1
59f9df8d-b40b-42d5-99f5-fac94943e6a5,a,female,High School,91348,0,RENT,24000,PERSONAL,11.82,0.26,4,655,no,1
59fd3d63-23de-4d56-ab80-c87a5c6c8f4d,a,male,Bachelor,30872,1,MORTGAGE,4000,MEDICAL,11.11,0.13,2,486,yes,0
59ff8af1-ed3a-4771-9bb4-06f47b58f0e6,a,male,High School,82777,26,MORTGAGE,10000,PERSONAL,11.49,0.12,13,697,no,0
5a03d8ac-3a77-49dc-9ad1-f08a4e9b008f,a,female,Associate,72976,4,RENT,20000,EDUCATION,11.04,0.27,2,650,no,1
5a07c30b-a106-4b09-82cc-8ee195caeea0,a,male,High School,67129,3,MORTGAGE,5500,VENTURE,11.41,0.08,5,650,yes,0
5a07c8a7-59c4-4a14-b975-06c1cea9c564,a,female,High School,120889,1,MORTGAGE,9000,PERSONAL,11.32,0.07,4,551,no,0
5a09e367-2d0b-43ec-8b4a-4683335141b6,a,female,Associate,66096,0,MORTGAGE,4000,HOMEIMPROVEMENT,5.53,0.06,3,646,yes,0
5a0ab0fb-8d2c-4ea9-9487-cd2877487c5c,a,female,High School,51522,0,RENT,8243,DEBTCONSOLIDATION,11.62,0.16,3,567,no,1
5a0b8003-bdd8-4eab-bf38-2bf3a322e7a7,a,female,Associate,35359,2,MORTGAGE,1600,VENTURE,13.49,0.05,8,661,no,1
5a0ca70f-832a-4096-aef4-6e6d5a0c6771,a,male,Bachelor,41003,0,OWN,9750,VENTURE,11.01,0.24,3,600,yes,0
5a0d1dc2-c4a7-44dc-8c0d-b4636100d333,a,male,Bachelor,82321,1,MORTGAGE,3600,HOMEIMPROVEMENT,7.74,0.04,4,655,yes,0
5a0dcc5b-ad40-455b-bf16-cc8aafcfa526,a,male,Master,117155,3,MORTGAGE,30000,MEDICAL,8.49,0.26,5,628,no,0
5a0e72a1-a66c-4f38-8805-5e1c43a251a8,a,female,Bachelor,36861,0,RENT,2400,VENTURE,16.49,0.07,2,697,no,1
5a11103a-dbdc-431e-9d51-fd40de9957c9,a,female,Bachelor,61288,0,RENT,8000,VENTURE,15.62,0.13,2,574,yes,0
5a11ccf8-eab3-4daf-b5e1-623c8f526a2c,a,female,Associate,36943,0,RENT,2000,MEDICAL,12.42,0.05,2,591,no,0
5a144414-9877-4776-a081-85a89f6ce9ab,a,female,Bachelor,65376,3,RENT,12000,HOMEIMPROVEMENT,16.77,0.18,2,603,no,1
5a1616af-8246-43cb-a495-c03ebd1fa332,a,male,Bachelor,54659,0,MORTGAGE,7200,PERSONAL,7.29,0.13,4,667,no,0
5a16bc03-7783-4941-b3da-f2817dd40941,a,female,Associate,52860,0,MORTGAGE,10000,VENTURE,12.69,0.19,3,666,yes,0
5a171f88-6bc3-49b4-85bf-7f0b0a134487,a,male,Master,35468,4,MORTGAGE,17078,VENTURE,9.18,0.48,5,668,yes,0
5a17c0c8-b8c7-4e79-a15f-f037fca79605,a,male,High School,62353,21,MORTGAGE,20000,DEBTCONSOLIDATION,8.49,0.32,14,671,no,0
5a18245a-c70d-4267-991d-4c44af14501c,a,female,Associate,48992,2,MORTGAGE,10000,VENTURE,11.01,0.2,3,614,no,0
5a1a4f78-fdcb-4c9a-b077-eddf9b8eeb23,a,male,Bachelor,147154,4,MORTGAGE,11200,MEDICAL,6.7,0.08,8,650,yes,0
5a1c37a1-987e-42df-954e-cf40dc07f7ed,a,female,Bachelor,47730,9,RENT,3000,EDUCATION,7.9,0.06,7,654,no,0
5a1d70cd-dbb6-485e-87e9-0a7d229208bb,a,male,Bachelor,46955,15,RENT,6970,MEDICAL,8.08,0.15,13,691,yes,0
5a1db31f-06f1-42ec-915d-9e8bd41a5c8f,a,female,High School,57689,1,RENT,4000,PERSONAL,11.01,0.07,3,623,yes,0
5a1e01ec-3949-4cbd-b6b3-df0a5366a1c3,a,female,Master,60680,5,MORTGAGE,8000,PERSONAL,10.37,0.13,7,526,yes,0
5a1e2d8c-e5f0-40d2-99e7-1b1e94c00c0a,a,female,Bachelor,78889,1,RENT,7000,EDUCATION,10.75,0.09,4,511,yes,0
5a21b347-42bb-48ea-9707-81f85549df9a,a,female,Associate,55096,1,MORTGAGE,7000,DEBTCONSOLIDATION,5.42,0.13,3,608,no,0
5a22487e-1941-4b72-9e84-87980a7979c0,a,male,High School,145399,5,RENT,15000,EDUCATION,6.91,0.1,7,669,yes,0
5a2b381d-da73-46f3-8794-419425fddb6d,a,female,Bachelor,49047,2,RENT,12000,VENTURE,10.23,0.24,5,659,no,0
5a2c9668-bf64-4337-a782-a08165b6b3d3,a,male,Bachelor,56025,5,RENT,13000,EDUCATION,13.69,0.23,7,687,no,0
5a30830c-d06c-46e3-a47d-99abd4995f08,a,male,Master,39511,9,RENT,11500,VENTURE,15.23,0.29,6,722,no,1
5a3314a3-7466-443e-b166-a109f4d6c6af,a,female,Bachelor,100013,2,MORTGAGE,11070,MEDICAL,8.5,0.11,7,636,yes,0
5a359bb0-866c-4711-8c78-c41955412dab,a,male,Bachelor,54021,5,MORTGAGE,21000,HOMEIMPROVEMENT,10.99,0.39,8,656,no,0
5a35d042-28c3-4661-b829-5e0ee5dbc289,a,female,Bachelor,144992,3,MORTGAGE,3701,VENTURE,12.64,0.03,8,550,yes,0
5a3957db-9239-4e82-833d-df1a5acbf722,a,female,Bachelor,56412,2,RENT,18192,DEBTCONSOLIDATION,13.44,0.32,3,649,no,1
5a3a7bd0-4b95-4d78-a471-28fa745fe5a5,a,male,Associate,44250,11,RENT,2500,EDUCATION,10.27,0.06,7,644,yes,0
5a3b778b-2557-4c67-81cf-092c271b466c,a,female,Bachelor,73146,0,RENT,2062,EDUCATION,13.29,0.03,3,661,yes,0
5a3ba00c-4736-4a73-82b7-22c5a967acc8,a,male,Associate,61177,2,MORTGAGE,9000,HOMEIMPROVEMENT,7.14,0.15,2,610,yes,0
5a3f65ab-8d3b-47b0-a349-9f694cfc8e63,a,female,Associate,76044,12,RENT,20000,VENTURE,12.11,0.26,9,658,no,1
5a3fae20-4e05-46c9-bed7-5153767dfa0e,a,female,High School,68038,4,MORTGAGE,2000,HOMEIMPROVEMENT,11.49,0.03,3,585,no,1
5a41ce1b-c3f6-405b-992b-6c1ae1a7cf8c,a,male,High School,18256,0,RENT,4000,VENTURE,9.06,0.22,4,612,no,1
5a42aa48-9e7e-4ac2-8c2e-63971e371a2e,a,female,Bachelor,51515,7,RENT,6000,VENTURE,12.23,0.12,10,697,yes,0
5a442d86-2f0a-4cf8-a9a5-4592d5e90c4a,a,female,High School,70644,2,RENT,8000,EDUCATION,9.58,0.11,5,527,yes,0
5a444803-7c41-47ff-a04f-aeccb9ffc937,a,female,Associate,61173,0,RENT,10000,HOMEIMPROVEMENT,14.27,0.16,4,517,yes,0
5a45796c-1350-4051-93e3-971a8748ae87,a,female,Bachelor,91232,1,MORTGAGE,7000,HOMEIMPROVEMENT,7.66,0.08,4,525,yes,0
5a4614b5-6a5b-49b5-b4d0-00ba9b560878,a,male,Associate,130756,8,MORTGAGE,25000,DEBTCONSOLIDATION,14.64,0.19,6,656,no,1
5a46666f-e87c-4afb-9a46-b83ce0665084,a,male,Bachelor,70453,22,RENT,7500,DEBTCONSOLIDATION,12.99,0.11,17,693,yes,0
5a47bc2b-9245-4522-87dd-2ebca4abcb28,a,female,High School,60729,10,RENT,5275,EDUCATION,12.53,0.09,6,638,yes,0
5a4808b3-b37b-478d-b8d5-cb8186d6ae09,a,male,Associate,19418,0,RENT,1600,EDUCATION,12.69,0.08,2,630,no,0
5a4878fb-e424-4c81-bde9-46f5fbfa7538,a,male,Associate,135252,9,RENT,23000,PERSONAL,12.18,0.17,6,647,no,0
5a48afe7-2d5b-491d-8c5c-cf07b27003bd,a,male,Master,62704,2,RENT,5000,HOMEIMPROVEMENT,8.94,0.08,2,645,no,1
5a49d7d3-e82b-460b-9bb8-caabb53c5609,a,male,Bachelor,109036,6,RENT,9000,DEBTCONSOLIDATION,13.49,0.08,7,625,yes,0
5a4b74f5-4d82-48ec-ab34-900313bdf08f,a,male,Associate,180922,1,OWN,14400,VENTURE,8.9,0.08,4,600,yes,0
5a4cbd56-0cdf-4148-8044-209271234698,a,male,Bachelor,72949,4,MORTGAGE,10000,PERSONAL,11.67,0.14,3,651,yes,0
5a4d8979-74d3-4dba-b5f3-2f82251977f5,a,female,Associate,194828,1,RENT,25746,HOMEIMPROVEMENT,15.94,0.13,3,614,no,1
5a4db012-bc0f-4da3-bc7c-9bf843ab2f8f,a,female,Associate,34551,3,RENT,6500,MEDICAL,7.51,0.19,3,695,yes,0
5a54a591-6a55-4e63-bfe6-7f55c67b48b7,a,male,High School,99465,1,MORTGAGE,7197,EDUCATION,13.94,0.07,4,614,no,0
5a5519e4-5200-4d54-8f00-3d202a7267cf,a,male,Bachelor,56126,4,MORTGAGE,11500,PERSONAL,13.79,0.2,4,683,no,0
5a5662f2-9cf1-4fef-99cd-e0aaefccfa8a,a,female,Bachelor,106490,0,RENT,10000,VENTURE,14.81,0.09,3,579,no,1
5a5aeb62-b627-4074-95b1-c4f7178970d1,a,male,Bachelor,58289,12,RENT,7800,PERSONAL,9.93,0.13,8,649,yes,0
5a5c2dc3-cd5d-414a-aae8-a08b9aad30f2,a,male,Doctorate,56396,13,MORTGAGE,8000,VENTURE,5.42,0.14,15,726,no,0
5a5d669a-91b8-4704-a2ce-c694dd21e66d,a,male,Master,41917,13,RENT,7500,HOMEIMPROVEMENT,6.96,0.18,7,690,no,1
5a607475-1ad2-4ebc-a50e-f7f3cb41af1e,a,female,High School,43181,7,MORTGAGE,12000,DEBTCONSOLIDATION,12.72,0.28,8,634,no,0
5a60973c-176b-4c1c-9bef-cf1c924e4a55,a,female,High School,60961,16,MORTGAGE,8400,VENTURE,6.03,0.14,11,590,yes,0
5a60f61a-c4b8-4dac-ba01-2b2175b9f032,a,male,High School,46782,0,OWN,12200,VENTURE,11.01,0.26,4,638,yes,0
5a617a81-9413-4919-b90a-6d3f4b20e5ad,a,male,Associate,31540,2,RENT,9000,VENTURE,8.9,0.29,4,600,no,1
5a620ada-03a9-4303-b51e-f1b28ef85e36,a,male,Master,133249,3,MORTGAGE,12000,DEBTCONSOLIDATION,15.99,0.09,3,624,no,1
5a626c1c-4d7c-426f-8631-c60a15defba8,a,male,Master,72910,4,RENT,10463,HOMEIMPROVEMENT,9.75,0.14,4,575,yes,0
5a62ebeb-819d-4da0-8509-4accad757cda,a,male,Bachelor,63600,0,RENT,19000,MEDICAL,11.01,0.3,4,610,no,1
5a63d37f-43ef-4e24-8282-dc4e99d194da,a,male,High School,114880,3,MORTGAGE,20000,VENTURE,10.62,0.17,4,538,yes,0
5a670028-26d1-4221-9eb1-c0d25ee30c32,a,male,Associate,104277,9,RENT,9965,VENTURE,8.76,0.1,8,667,yes,0
5a67517a-eeeb-4abf-9a1e-87d8635bd466,a,male,Bachelor,133021,0,RENT,18000,MEDICAL,10.87,0.14,3,610,yes,0
5a675c2a-0433-4cd1-8852-68b33b5c1e25,a,male,High School,43884,0,RENT,13780,EDUCATION,12.43,0.31,4,645,no,1
5a68f8a7-7cc8-491e-ae40-380849b253b7,a,female,Master,34052,21,RENT,1500,DEBTCONSOLIDATION,12.99,0.04,15,659,no,0
5a69ed67-1365-4c49-8542-7aaa58aacea2,a,male,High School,88643,8,RENT,8000,HOMEIMPROVEMENT,7.4,0.09,7,697,no,0
5a6b049c-f5f1-4aa2-bf81-4c072411555d,a,male,Associate,130737,17,MORTGAGE,14697,MEDICAL,13.18,0.11,15,653,no,1
5a6bd73d-93a1-4a0d-9a97-d2b300b2f46f,a,female,High School,72617,7,MORTGAGE,6000,EDUCATION,12.69,0.08,8,632,no,1
5a6bd772-0d9f-4c64-9c90-46b502e95190,a,female,High School,126935,1,RENT,7200,MEDICAL,11.71,0.06,2,548,yes,0
5a6c0257-c658-480d-9e1d-6c0ca625dfa7,a,male,Associate,210015,8,MORTGAGE,12000,PERSONAL,11.01,0.06,10,703,yes,0
5a6cf6ed-678e-45d0-a746-4971ce5542e1,a,male,Master,46571,4,RENT,4800,MEDICAL,11.71,0.1,4,666,yes,0
5a6d6740-8cde-4f28-ac3d-f05febfd3034,a,male,Bachelor,87593,5,MORTGAGE,18000,HOMEIMPROVEMENT,11.89,0.21,8,651,yes,0
5a6dd737-b9fd-49e1-a1d1-9b01f8eb866f,a,female,High School,32938,15,RENT,2000,EDUCATION,13.16,0.06,16,621,no,0
5a71c1e8-0aec-43a8-a6be-855be9c84007,a,male,Master,51158,4,RENT,3500,PERSONAL,10.74,0.07,4,613,no,0
5a71c33c-1866-46b5-9df6-831781d602a8,a,male,Bachelor,76745,7,RENT,1565,DEBTCONSOLIDATION,10.3,0.02,4,669,no,0
5a72c2e9-d9f7-4246-8431-8a62ce7238c4,a,female,High School,109145,14,MORTGAGE,20000,HOMEIMPROVEMENT,12.53,0.18,5,654,yes,0
5a73a8f3-9f85-4cd9-a8c1-2d1ae1cfb362,a,female,Master,50174,0,MORTGAGE,7000,HOMEIMPROVEMENT,7.9,0.14,2,531,no,1
5a73c669-0b94-456e-b4fa-57ca258ba6b8,a,male,Associate,406668,5,RENT,24000,HOMEIMPROVEMENT,17.8,0.06,8,656,no,1
5a74c924-81d3-4685-a344-487fd07f8cb2,a,female,High School,114879,0,MORTGAGE,35000,EDUCATION,7.85,0.3,4,650,yes,0
5a75e013-a47d-48cb-8b22-9595474e6e71,a,female,High School,90886,3,RENT,6500,EDUCATION,13.57,0.07,2,598,yes,0
5a7784e7-645e-4788-947d-dc0b3b772d1c,a,male,Bachelor,54269,5,MORTGAGE,19343,VENTURE,9.86,0.36,5,609,yes,0
5a78e3c8-2657-476c-9e71-d271f6918d5e,a,female,Master,26666,3,RENT,9750,VENTURE,11.01,0.37,10,610,no,1
5a790e3b-89f3-461c-9d19-d78b33a0634c,a,female,Bachelor,68954,2,MORTGAGE,6000,DEBTCONSOLIDATION,9.63,0.09,4,703,no,0
5a7b04db-6c2c-4b2f-b0a3-9065c80458a7,a,male,Bachelor,130340,8,RENT,20000,DEBTCONSOLIDATION,15.31,0.15,8,712,no,1
5a7ba6d9-33ab-4f6c-9068-5d90e54e8220,a,male,Associate,38350,0,RENT,1500,DEBTCONSOLIDATION,8.94,0.04,3,538,yes,0
5a7f8c96-09cf-4abc-952f-6494bdc82989,a,male,Bachelor,48592,6,RENT,2200,MEDICAL,11.01,0.05,8,692,no,1
5a8068be-18bd-4bd7-9792-39f7ebea61fa,a,female,Bachelor,37311,9,RENT,16000,MEDICAL,10,0.43,5,644,no,1
5a843045-e5ff-4883-b1b8-70e3b3e10556,a,male,Doctorate,70131,22,RENT,1500,MEDICAL,16.17,0.02,22,735,no,1
5a86efa1-9429-43ec-a791-1473e3a318a4,a,male,Associate,34540,0,RENT,6000,PERSONAL,9.63,0.17,4,664,no,0
5a8b4341-ba43-4165-ba8a-9e76fbd4e71b,a,female,Bachelor,36940,0,RENT,5000,EDUCATION,11.62,0.14,2,659,no,0
5a8deb27-dc1f-4984-b707-2dc9fc4a6faf,a,male,High School,130540,19,MORTGAGE,14400,VENTURE,13.67,0.11,16,614,no,1
5a8fd7d8-8b9b-44d2-9329-9549fa98ba42,a,male,High School,156867,1,MORTGAGE,7132,EDUCATION,9.01,0.05,3,591,no,0
5a924999-e668-4084-88bc-548e0e7a8edf,a,female,High School,75894,1,RENT,26000,MEDICAL,11.71,0.34,2,536,no,1
5a9351ba-9844-49e6-9999-5055ee41eb6b,a,male,Bachelor,73120,1,RENT,7500,VENTURE,11.01,0.1,4,635,yes,0
5a963561-6b5e-444b-a43b-3f4cae673616,a,female,High School,81379,5,RENT,12000,EDUCATION,11.27,0.15,7,650,yes,0
5a97ea83-ff1a-4751-9173-700040aa6ab6,a,male,High School,89977,14,MORTGAGE,18000,PERSONAL,14.35,0.2,15,662,yes,0
5a98b8dd-01f9-4286-9ac6-41354168d070,a,female,Bachelor,72232,2,MORTGAGE,4200,EDUCATION,10.59,0.06,2,627,yes,0
5a98ec17-d2a5-4779-a82b-2ee88ae8d468,a,female,High School,59664,1,MORTGAGE,14000,VENTURE,11.01,0.23,3,619,yes,0
5a99f51c-1c75-44d8-ac6b-f9fcf2abe00b,a,male,Associate,64159,3,MORTGAGE,8000,DEBTCONSOLIDATION,10.97,0.12,4,642,no,0
5a99fdf2-8d0c-432a-8113-ae873a793714,a,male,Master,45375,0,RENT,10000,DEBTCONSOLIDATION,11.01,0.22,2,668,yes,0
5a9d7f44-01b4-4519-b9ee-721720667eaa,a,male,Associate,73185,6,MORTGAGE,4800,DEBTCONSOLIDATION,11.01,0.07,5,591,yes,0
5aa1b026-2539-4faf-a1cf-1d112f45897d,a,male,Bachelor,207521,2,MORTGAGE,15000,EDUCATION,10.37,0.07,4,695,yes,0
5aa2042b-81f5-4320-8b8a-676cfed7ea6f,a,male,Master,64801,10,MORTGAGE,5000,PERSONAL,11.01,0.08,8,610,no,0
5aa2630c-bb5f-4223-9cd8-1bdff964211c,a,male,Master,129755,1,MORTGAGE,3000,HOMEIMPROVEMENT,11.01,0.02,2,675,no,0
5aa2fb05-3a0e-4ad6-b291-d50880172fa0,a,female,Associate,58433,4,RENT,15000,PERSONAL,11.23,0.26,4,653,no,1
5aa3094b-fc93-40f6-b7b4-ebdb82b017ca,a,female,Associate,66644,8,MORTGAGE,6500,HOMEIMPROVEMENT,10.2,0.1,8,664,no,0
5aa3ebb7-26ef-4258-9984-f4ce8e4ff3b1,a,male,Bachelor,46508,8,RENT,15145,MEDICAL,12.64,0.33,9,643,no,1
5aa50419-b0c5-4b4e-a149-e983ea195f77,a,female,High School,55025,0,RENT,5800,MEDICAL,7.88,0.11,3,637,yes,0
5aa60ca3-2fc4-43b2-a8b6-c5735a6fc559,a,female,Bachelor,58588,15,RENT,12150,PERSONAL,5.79,0.21,14,551,yes,0
5aaa4c5b-ff1a-4177-9f6f-69d2dd25bd68,a,male,Associate,48270,7,MORTGAGE,5600,EDUCATION,10.65,0.12,8,675,no,0
5aac3b05-3505-4e78-972d-5cdb0146b241,a,female,High School,304752,4,MORTGAGE,25000,HOMEIMPROVEMENT,17.26,0.08,4,583,no,1
5aacca88-f7cc-4d4f-858b-3732cb0235b9,a,male,Bachelor,116256,12,MORTGAGE,3000,DEBTCONSOLIDATION,11.49,0.03,7,667,no,0
5aaf5da4-72f7-4cd4-9e28-50e5de2b8689,a,male,Master,90839,0,RENT,5000,VENTURE,11.34,0.06,4,632,no,0
5ab18393-f3c4-4819-ba94-4384d0e673ee,a,female,Master,39324,1,MORTGAGE,15000,DEBTCONSOLIDATION,11.44,0.38,4,641,yes,0
5ab4b043-cc61-48dc-85ad-6351af2a7971,a,male,High School,72647,5,RENT,24000,VENTURE,14.96,0.33,4,556,no,1
5ab53df6-92af-4179-bfb7-f474df258366,a,female,Master,46419,9,RENT,15000,EDUCATION,13.06,0.32,10,618,no,1
5ab6b9a7-7a4c-4d87-86aa-575721753b7f,a,male,Associate,65489,1,MORTGAGE,4800,DEBTCONSOLIDATION,11.49,0.07,2,602,no,1
5ab7aea9-6b0d-4f13-9342-a6714a8a7663,a,male,Associate,60983,2,MORTGAGE,8400,MEDICAL,11.01,0.14,7,459,no,1
5ab9dd37-73ac-4a59-8abe-075b5cd1443a,a,male,Associate,168539,4,MORTGAGE,15000,HOMEIMPROVEMENT,11.01,0.09,5,654,no,0
5abbef38-1ca1-47ca-97f0-9fd5f212de9f,a,male,Associate,65954,4,RENT,8000,MEDICAL,13.8,0.12,5,656,yes,0
5abdfceb-8e4f-43a1-b2f0-9fe709ddbaf9,a,male,Master,154793,1,RENT,30000,PERSONAL,7.29,0.19,4,573,yes,0
5abedd15-cb02-4e4f-8f08-c125f1500e59,a,male,Bachelor,78695,9,MORTGAGE,17500,PERSONAL,11.01,0.22,8,652,no,0
5ac2c957-888c-438c-a3f1-b7ccdfa66518,a,male,Bachelor,108889,13,MORTGAGE,7500,MEDICAL,15.23,0.07,8,708,yes,0
5ac67513-a07b-4101-9784-dd25b4eafa46,a,male,Associate,84061,11,RENT,25000,HOMEIMPROVEMENT,14.59,0.3,12,590,no,1
5ace4aa5-7e0a-403d-960f-7cf994106827,a,female,High School,25949,2,RENT,5000,PERSONAL,15.48,0.19,5,675,yes,0
5ace4ebd-1fa3-497a-89a0-651f3b751312,a,male,Master,29680,3,RENT,4800,EDUCATION,11.01,0.16,3,656,no,0
5acf97f2-47d4-4114-bc42-2f1138bb1939,a,male,Doctorate,90677,11,MORTGAGE,2500,VENTURE,12.96,0.03,6,673,no,0
5ad1a4ee-7a5e-4d19-bf88-b0b2a35ab925,a,male,High School,51763,0,RENT,16000,VENTURE,12.46,0.31,3,654,no,1
5ad2b299-9db3-49ad-9870-8b3fefd07d36,a,female,High School,187822,13,RENT,35000,EDUCATION,11.01,0.19,5,598,yes,0
5ad33fb9-b197-459f-a754-cac853d2b2b8,a,male,High School,49053,6,RENT,5000,DEBTCONSOLIDATION,13.72,0.1,2,656,yes,0
5ad42c67-bbc6-4742-bb22-7069cac8367f,a,female,Master,18051,1,RENT,1100,EDUCATION,11.99,0.06,4,655,no,0
5ad46ef3-25f0-4b15-9af0-a308fbec2891,a,male,Associate,94644,1,RENT,24000,PERSONAL,13.92,0.25,3,613,no,1
5ad50099-33d3-4ab5-8794-7cd18613c28f,a,male,Associate,41814,2,MORTGAGE,3754,MEDICAL,13.03,0.09,6,564,no,1
5ad55556-75fc-4ff2-9aa1-f9a6ef1619d8,a,female,Associate,97114,22,MORTGAGE,10000,EDUCATION,6.54,0.1,13,670,yes,0
5ad66a32-a9e7-4714-9844-19b89895dc34,a,male,High School,130453,1,MORTGAGE,25000,DEBTCONSOLIDATION,13.99,0.19,2,658,no,1
5adadb8b-d651-4604-b961-ad0522136751,a,female,Bachelor,73316,11,RENT,6000,EDUCATION,15.96,0.08,7,590,yes,0
5adaf6ba-def7-4f90-ba21-78a3ead33795,a,female,Associate,61013,0,RENT,7500,PERSONAL,9.56,0.12,4,607,yes,0
5adc0245-17cf-4fab-baed-0f0a2d227747,a,male,Associate,37522,14,OWN,1200,MEDICAL,11.99,0.03,15,683,no,0
5ade6b26-611b-4812-9fb4-19269135db10,a,male,High School,132618,12,MORTGAGE,10000,EDUCATION,10.99,0.08,9,625,yes,0
5adeabb4-b3a6-4c45-9f19-ac0d5a2cc638,a,male,Associate,190348,5,OWN,11000,VENTURE,8.49,0.06,7,688,no,0
5ae01dfc-7084-4e42-aeb3-362582c1e228,a,male,High School,121016,3,OWN,15000,HOMEIMPROVEMENT,6.17,0.12,4,605,yes,0
